wid,outcome,considered,evaluation,prompt_id
w92bf5b9,UNK,False,-4,Animals (intimate)
w92bf5b9,panda,False,10,Animals (intimate)
w92bf5b9,tiger,False,4,Animals (intimate)
w92bf5b9,koala,False,6,Animals (intimate)
w92bf5b9,crocodile,False,-10,Animals (intimate)
w92bf5b9,lion,True,3,Animals (intimate)
w92bf5b9,giraffe,False,10,Animals (intimate)
w92bf5b9,rhinoceros,False,3,Animals (intimate)
w92bf5b9,kangaroo,False,-4,Animals (intimate)
w92bf5b9,bear,True,0,Animals (intimate)
w92bf5b9,elephant,True,10,Animals (intimate)
w92bf5b9,UNK,False,10,Animals (intimate)
w92bf5b9,snake,True,-4,Animals (intimate)
w92bf5b9,monkey,True,10,Animals (intimate)
w92bf5b9,UNK,False,-4,Animals (intimate)
w92bf5b9,UNK,False,6,Animals (intimate)
w92bf5b9,gorilla,False,0,Animals (intimate)
w92bf5b9,airplane,False,-10,Vehicles (commute)
w92bf5b9,UNK,False,10,Vehicles (commute)
w92bf5b9,helicopter,False,0,Vehicles (commute)
w92bf5b9,bus,True,-10,Vehicles (commute)
w92bf5b9,subway,True,0,Vehicles (commute)
w92bf5b9,bicycle,False,-10,Vehicles (commute)
w92bf5b9,unicycle,False,-10,Vehicles (commute)
w92bf5b9,scooter,True,-10,Vehicles (commute)
w92bf5b9,skateboard,False,-10,Vehicles (commute)
w92bf5b9,bicycle,True,-10,Vehicles (commute)
w92bf5b9,train,False,0,Vehicles (commute)
w92bf5b9,train,True,0,Vehicles (commute)
wd49ddf4,UNK,False,0,PRACTICE
wd49ddf4,UNK,False,2,PRACTICE
wd49ddf4,UNK,False,5,PRACTICE
wd49ddf4,UNK,False,0,PRACTICE
wd49ddf4,UNK,False,0,PRACTICE
wd49ddf4,UNK,False,0,PRACTICE
wd49ddf4,UNK,False,4,PRACTICE
wd49ddf4,UNK,False,0,PRACTICE
wd49ddf4,boat,False,8,Vehicles (veto)
wd49ddf4,bus,False,0,Vehicles (veto)
wd49ddf4,airplane,False,-6,Vehicles (veto)
wd49ddf4,train,False,-3,Vehicles (veto)
wd49ddf4,car,False,-8,Vehicles (veto)
wd49ddf4,helicopter,False,9,Vehicles (veto)
wd49ddf4,unicycle,False,10,Vehicles (veto)
wd49ddf4,scooter,False,5,Vehicles (veto)
wd49ddf4,bicycle,False,-2,Vehicles (veto)
wd49ddf4,skateboard,False,10,Vehicles (veto)
wd49ddf4,UNK,False,0,Vehicles (veto)
wd49ddf4,spanish,False,10,Subjects (magic)
wd49ddf4,physics,False,-6,Subjects (magic)
wd49ddf4,calculus,False,-10,Subjects (magic)
wd49ddf4,history,False,-5,Subjects (magic)
wd49ddf4,biology,False,2,Subjects (magic)
wd49ddf4,geometry,False,-7,Subjects (magic)
wd49ddf4,english,False,10,Subjects (magic)
wd49ddf4,chemistry,False,-2,Subjects (magic)
wd49ddf4,algebra,False,-2,Subjects (magic)
wd49ddf4,french,False,-5,Subjects (magic)
wd49ddf4,bowling,False,-7,Sports (silence)
wd49ddf4,volleyball,False,3,Sports (silence)
wd49ddf4,rugby,False,10,Sports (silence)
wd49ddf4,tennis,False,-3,Sports (silence)
wd49ddf4,UNK,False,-8,Sports (silence)
wd49ddf4,basketball,False,-8,Sports (silence)
wd49ddf4,football,False,0,Sports (silence)
wd49ddf4,golf,False,3,Sports (silence)
wd49ddf4,boxing,False,10,Sports (silence)
wd49ddf4,soccer,False,-1,Sports (silence)
wd49ddf4,cricket,False,7,Sports (silence)
wd49ddf4,baseball,False,0,Sports (silence)
wd49ddf4,monkey,False,4,Animals (bubble)
wd49ddf4,elephant,False,0,Animals (bubble)
wd49ddf4,panda,False,4,Animals (bubble)
wd49ddf4,kangaroo,False,2,Animals (bubble)
wd49ddf4,zebra,False,-3,Animals (bubble)
wd49ddf4,UNK,False,0,Animals (bubble)
wd49ddf4,lemur,False,-7,Animals (bubble)
wd49ddf4,UNK,False,-10,Animals (bubble)
wd49ddf4,lion,False,-10,Animals (bubble)
wd49ddf4,UNK,False,-5,Animals (bubble)
wd49ddf4,crocodile,False,-5,Animals (bubble)
wd49ddf4,tiger,False,-5,Animals (bubble)
wd49ddf4,giraffe,False,1,Animals (bubble)
wd49ddf4,UNK,False,8,Animals (bubble)
wd49ddf4,rhinoceros,False,-3,Animals (bubble)
wd49ddf4,koala,False,7,Animals (bubble)
wd49ddf4,gorilla,False,-6,Animals (bubble)
wd49ddf4,UNK,False,7,Animals (bubble)
wf83a6b1,UNK,False,4,PRACTICE
wf83a6b1,UNK,False,3,PRACTICE
wf83a6b1,UNK,True,5,PRACTICE
wf83a6b1,UNK,True,4,PRACTICE
wf83a6b1,UNK,False,4,PRACTICE
wf83a6b1,UNK,True,-4,PRACTICE
wf83a6b1,UNK,True,-4,PRACTICE
wf83a6b1,UNK,True,7,PRACTICE
wf83a6b1,UNK,False,0,PRACTICE
wf83a6b1,train,True,0,Vehicles (veto)
wf83a6b1,bicycle,False,-7,Vehicles (veto)
wf83a6b1,UNK,False,0,Vehicles (veto)
wf83a6b1,airplane,False,-2,Vehicles (veto)
wf83a6b1,scooter,False,0,Vehicles (veto)
wf83a6b1,bicycle,True,-6,Vehicles (veto)
wf83a6b1,boat,True,0,Vehicles (veto)
wf83a6b1,car,True,-10,Vehicles (veto)
wf83a6b1,bus,True,-4,Vehicles (veto)
wf83a6b1,skateboard,False,0,Vehicles (veto)
wf83a6b1,helicopter,False,0,Vehicles (veto)
wf83a6b1,unicycle,False,0,Vehicles (veto)
wf83a6b1,french,False,1,Subjects (magic)
wf83a6b1,chemistry,False,4,Subjects (magic)
wf83a6b1,english,False,3,Subjects (magic)
wf83a6b1,spanish,False,7,Subjects (magic)
wf83a6b1,calculus,False,0,Subjects (magic)
wf83a6b1,physics,False,0,Subjects (magic)
wf83a6b1,biology,False,6,Subjects (magic)
wf83a6b1,history,False,0,Subjects (magic)
wf83a6b1,geometry,False,0,Subjects (magic)
wf83a6b1,algebra,False,-1,Subjects (magic)
wf83a6b1,tennis,False,0,Sports (silence)
wf83a6b1,bowling,False,0,Sports (silence)
wf83a6b1,cricket,False,0,Sports (silence)
wf83a6b1,football,False,2,Sports (silence)
wf83a6b1,baseball,True,0,Sports (silence)
wf83a6b1,rugby,False,0,Sports (silence)
wf83a6b1,soccer,True,2,Sports (silence)
wf83a6b1,volleyball,False,0,Sports (silence)
wf83a6b1,UNK,False,0,Sports (silence)
wf83a6b1,golf,False,2,Sports (silence)
wf83a6b1,boxing,False,0,Sports (silence)
wf83a6b1,UNK,False,1,Animals (bubble)
wf83a6b1,UNK,False,3,Animals (bubble)
wf83a6b1,UNK,False,1,Animals (bubble)
wf83a6b1,giraffe,False,0,Animals (bubble)
wf83a6b1,gorilla,False,-1,Animals (bubble)
wf83a6b1,elephant,False,0,Animals (bubble)
wf83a6b1,crocodile,False,0,Animals (bubble)
wf83a6b1,UNK,False,0,Animals (bubble)
wf83a6b1,rhinoceros,False,0,Animals (bubble)
wf83a6b1,kangaroo,False,0,Animals (bubble)
wf83a6b1,lion,True,1,Animals (bubble)
wf83a6b1,koala,False,3,Animals (bubble)
wf83a6b1,lemur,False,1,Animals (bubble)
wf83a6b1,panda,True,5,Animals (bubble)
wf83a6b1,zebra,False,0,Animals (bubble)
wf83a6b1,monkey,True,-3,Animals (bubble)
wf83a6b1,tiger,False,2,Animals (bubble)
wf83a6b1,UNK,False,5,Animals (bubble)
w97a1598,UNK,False,-2,PRACTICE
w97a1598,UNK,False,4,PRACTICE
w97a1598,UNK,False,5,PRACTICE
w97a1598,UNK,False,7,PRACTICE
w97a1598,UNK,False,6,PRACTICE
w97a1598,UNK,False,3,PRACTICE
w97a1598,UNK,False,6,PRACTICE
w97a1598,UNK,False,4,PRACTICE
w97a1598,geometry,False,-2,Subjects (magic)
w97a1598,chemistry,False,-2,Subjects (magic)
w97a1598,spanish,False,4,Subjects (magic)
w97a1598,calculus,False,-3,Subjects (magic)
w97a1598,french,False,5,Subjects (magic)
w97a1598,algebra,False,-4,Subjects (magic)
w97a1598,biology,False,4,Subjects (magic)
w97a1598,english,False,4,Subjects (magic)
w97a1598,physics,False,3,Subjects (magic)
w97a1598,history,False,7,Subjects (magic)
w97a1598,UNK,False,-1,Animals (bubble)
w97a1598,UNK,False,-5,Animals (bubble)
w97a1598,UNK,False,-7,Animals (bubble)
w97a1598,UNK,False,3,Animals (bubble)
w97a1598,lion,False,6,Animals (bubble)
w97a1598,gorilla,False,4,Animals (bubble)
w97a1598,UNK,False,5,Animals (bubble)
w97a1598,panda,False,4,Animals (bubble)
w97a1598,zebra,False,2,Animals (bubble)
w97a1598,crocodile,False,-2,Animals (bubble)
w97a1598,giraffe,False,2,Animals (bubble)
w97a1598,lemur,False,3,Animals (bubble)
w97a1598,tiger,False,7,Animals (bubble)
w97a1598,koala,False,6,Animals (bubble)
w97a1598,elephant,False,5,Animals (bubble)
w97a1598,kangaroo,False,5,Animals (bubble)
w97a1598,monkey,False,5,Animals (bubble)
w97a1598,rhinoceros,False,1,Animals (bubble)
w97a1598,basketball,False,-10,Sports (silence)
w97a1598,golf,False,-3,Sports (silence)
w97a1598,cricket,False,4,Sports (silence)
w97a1598,tennis,False,-4,Sports (silence)
w97a1598,UNK,False,8,Sports (silence)
w97a1598,football,False,-10,Sports (silence)
w97a1598,boxing,False,-3,Sports (silence)
w97a1598,volleyball,False,2,Sports (silence)
w97a1598,baseball,False,-10,Sports (silence)
w97a1598,rugby,False,-4,Sports (silence)
w97a1598,bowling,False,-2,Sports (silence)
w97a1598,soccer,False,-10,Sports (silence)
w97a1598,skateboard,False,4,Vehicles (veto)
w97a1598,UNK,False,2,Vehicles (veto)
w97a1598,bicycle,False,5,Vehicles (veto)
w97a1598,scooter,False,4,Vehicles (veto)
w97a1598,boat,False,5,Vehicles (veto)
w97a1598,bus,False,3,Vehicles (veto)
w97a1598,train,False,3,Vehicles (veto)
w97a1598,car,False,-5,Vehicles (veto)
w97a1598,airplane,False,3,Vehicles (veto)
w97a1598,unicycle,False,8,Vehicles (veto)
w97a1598,helicopter,False,5,Vehicles (veto)
wce17a9e,UNK,False,9,PRACTICE
wce17a9e,UNK,False,6,PRACTICE
wce17a9e,UNK,True,8,PRACTICE
wce17a9e,UNK,True,8,PRACTICE
wce17a9e,UNK,False,8,PRACTICE
wce17a9e,UNK,False,8,PRACTICE
wce17a9e,UNK,False,8,PRACTICE
wce17a9e,skateboard,False,10,Vehicles (veto)
wce17a9e,scooter,False,8,Vehicles (veto)
wce17a9e,train,False,-2,Vehicles (veto)
wce17a9e,boat,False,-2,Vehicles (veto)
wce17a9e,airplane,False,-4,Vehicles (veto)
wce17a9e,UNK,False,1,Vehicles (veto)
wce17a9e,bicycle,False,-7,Vehicles (veto)
wce17a9e,unicycle,False,9,Vehicles (veto)
wce17a9e,car,False,-9,Vehicles (veto)
wce17a9e,bus,False,-7,Vehicles (veto)
wce17a9e,helicopter,False,-3,Vehicles (veto)
wce17a9e,football,False,-10,Sports (silence)
wce17a9e,rugby,False,0,Sports (silence)
wce17a9e,baseball,False,-10,Sports (silence)
wce17a9e,basketball,False,3,Sports (silence)
wce17a9e,tennis,False,6,Sports (silence)
wce17a9e,soccer,False,-3,Sports (silence)
wce17a9e,volleyball,False,2,Sports (silence)
wce17a9e,cricket,False,3,Sports (silence)
wce17a9e,UNK,False,3,Sports (silence)
wce17a9e,golf,False,7,Sports (silence)
wce17a9e,boxing,False,7,Sports (silence)
wce17a9e,bowling,False,-4,Sports (silence)
wce17a9e,zebra,False,2,Animals (bubble)
wce17a9e,tiger,False,5,Animals (bubble)
wce17a9e,giraffe,False,4,Animals (bubble)
wce17a9e,lion,False,5,Animals (bubble)
wce17a9e,rhinoceros,False,1,Animals (bubble)
wce17a9e,koala,False,8,Animals (bubble)
wce17a9e,UNK,False,5,Animals (bubble)
wce17a9e,lemur,False,7,Animals (bubble)
wce17a9e,elephant,False,4,Animals (bubble)
wce17a9e,UNK,False,4,Animals (bubble)
wce17a9e,panda,True,10,Animals (bubble)
wce17a9e,UNK,False,4,Animals (bubble)
wce17a9e,monkey,False,6,Animals (bubble)
wce17a9e,UNK,False,5,Animals (bubble)
wce17a9e,UNK,False,5,Animals (bubble)
wce17a9e,kangaroo,False,6,Animals (bubble)
wce17a9e,gorilla,False,5,Animals (bubble)
wce17a9e,crocodile,False,3,Animals (bubble)
wce17a9e,UNK,True,10,Subjects (magic)
wce17a9e,spanish,False,6,Subjects (magic)
wce17a9e,english,False,5,Subjects (magic)
wce17a9e,physics,False,-3,Subjects (magic)
wce17a9e,calculus,False,-8,Subjects (magic)
wce17a9e,geometry,False,-7,Subjects (magic)
wce17a9e,history,False,7,Subjects (magic)
wce17a9e,chemistry,False,-3,Subjects (magic)
wce17a9e,biology,False,6,Subjects (magic)
wce17a9e,algebra,False,-7,Subjects (magic)
wce17a9e,french,False,-3,Subjects (magic)
w742e695,UNK,False,8,PRACTICE
w742e695,UNK,False,6,PRACTICE
w742e695,UNK,False,6,PRACTICE
w742e695,UNK,False,8,PRACTICE
w742e695,UNK,False,6,PRACTICE
w742e695,UNK,False,3,PRACTICE
w742e695,UNK,False,10,PRACTICE
w742e695,UNK,False,2,PRACTICE
w742e695,helicopter,False,5,Vehicles (veto)
w742e695,car,False,-10,Vehicles (veto)
w742e695,airplane,False,-5,Vehicles (veto)
w742e695,bicycle,False,1,Vehicles (veto)
w742e695,unicycle,False,2,Vehicles (veto)
w742e695,scooter,False,-1,Vehicles (veto)
w742e695,boat,False,-3,Vehicles (veto)
w742e695,UNK,False,-4,Vehicles (veto)
w742e695,train,False,1,Vehicles (veto)
w742e695,skateboard,False,-1,Vehicles (veto)
w742e695,bus,False,-5,Vehicles (veto)
w742e695,french,False,10,Subjects (magic)
w742e695,biology,False,6,Subjects (magic)
w742e695,chemistry,False,8,Subjects (magic)
w742e695,algebra,False,7,Subjects (magic)
w742e695,spanish,False,9,Subjects (magic)
w742e695,geometry,False,3,Subjects (magic)
w742e695,english,False,2,Subjects (magic)
w742e695,history,False,3,Subjects (magic)
w742e695,physics,False,7,Subjects (magic)
w742e695,calculus,False,9,Subjects (magic)
w742e695,UNK,False,1,Sports (silence)
w742e695,golf,False,1,Sports (silence)
w742e695,football,False,-2,Sports (silence)
w742e695,basketball,False,-3,Sports (silence)
w742e695,volleyball,False,1,Sports (silence)
w742e695,baseball,False,2,Sports (silence)
w742e695,bowling,False,3,Sports (silence)
w742e695,boxing,False,-2,Sports (silence)
w742e695,rugby,False,1,Sports (silence)
w742e695,soccer,False,-8,Sports (silence)
w742e695,cricket,False,1,Sports (silence)
w742e695,tennis,False,-1,Sports (silence)
w742e695,monkey,False,7,Animals (bubble)
w742e695,koala,False,5,Animals (bubble)
w742e695,elephant,False,3,Animals (bubble)
w742e695,zebra,False,2,Animals (bubble)
w742e695,lemur,False,2,Animals (bubble)
w742e695,UNK,False,5,Animals (bubble)
w742e695,UNK,False,2,Animals (bubble)
w742e695,rhinoceros,False,5,Animals (bubble)
w742e695,gorilla,False,7,Animals (bubble)
w742e695,crocodile,False,7,Animals (bubble)
w742e695,tiger,False,6,Animals (bubble)
w742e695,UNK,False,4,Animals (bubble)
w742e695,kangaroo,False,7,Animals (bubble)
w742e695,lion,False,4,Animals (bubble)
w742e695,giraffe,False,4,Animals (bubble)
w742e695,UNK,False,5,Animals (bubble)
w742e695,UNK,False,2,Animals (bubble)
w742e695,panda,False,5,Animals (bubble)
wea21aec,UNK,False,7,PRACTICE
wea21aec,UNK,False,7,PRACTICE
wea21aec,UNK,False,0,PRACTICE
wea21aec,UNK,False,7,PRACTICE
wea21aec,UNK,False,5,PRACTICE
wea21aec,UNK,False,7,PRACTICE
wea21aec,UNK,False,7,PRACTICE
wea21aec,UNK,False,2,PRACTICE
wea21aec,skateboard,False,-6,Vehicles (commute)
wea21aec,bus,False,-2,Vehicles (commute)
wea21aec,train,False,-2,Vehicles (commute)
wea21aec,airplane,False,-6,Vehicles (commute)
wea21aec,car,False,3,Vehicles (commute)
wea21aec,UNK,False,2,Vehicles (commute)
wea21aec,helicopter,False,2,Vehicles (commute)
wea21aec,unicycle,False,-3,Vehicles (commute)
wea21aec,bicycle,False,0,Vehicles (commute)
wea21aec,boat,False,-2,Vehicles (commute)
wea21aec,scooter,False,1,Vehicles (commute)
wea21aec,calculus,False,4,Subjects (school)
wea21aec,french,False,-5,Subjects (school)
wea21aec,chemistry,False,2,Subjects (school)
wea21aec,algebra,False,5,Subjects (school)
wea21aec,history,False,-2,Subjects (school)
wea21aec,english,False,-2,Subjects (school)
wea21aec,spanish,False,-2,Subjects (school)
wea21aec,geometry,False,4,Subjects (school)
wea21aec,biology,False,2,Subjects (school)
wea21aec,physics,False,2,Subjects (school)
wea21aec,UNK,False,-10,Animals (intimate)
wea21aec,zebra,False,5,Animals (intimate)
wea21aec,gorilla,False,-10,Animals (intimate)
wea21aec,UNK,False,5,Animals (intimate)
wea21aec,koala,False,5,Animals (intimate)
wea21aec,kangaroo,False,-2,Animals (intimate)
wea21aec,panda,False,5,Animals (intimate)
wea21aec,lemur,False,-2,Animals (intimate)
wea21aec,UNK,False,5,Animals (intimate)
wea21aec,lion,False,-10,Animals (intimate)
wea21aec,UNK,False,-10,Animals (intimate)
wea21aec,tiger,False,-10,Animals (intimate)
wea21aec,UNK,False,5,Animals (intimate)
wea21aec,giraffe,False,5,Animals (intimate)
wea21aec,crocodile,False,-10,Animals (intimate)
wea21aec,elephant,False,2,Animals (intimate)
wea21aec,rhinoceros,False,-10,Animals (intimate)
wea21aec,monkey,False,-6,Animals (intimate)
wea21aec,rugby,False,-7,Sports (season)
wea21aec,cricket,False,-7,Sports (season)
wea21aec,soccer,False,4,Sports (season)
wea21aec,bowling,False,-3,Sports (season)
wea21aec,UNK,False,3,Sports (season)
wea21aec,golf,False,-3,Sports (season)
wea21aec,volleyball,False,3,Sports (season)
wea21aec,tennis,False,3,Sports (season)
wea21aec,baseball,False,0,Sports (season)
wea21aec,basketball,False,0,Sports (season)
wea21aec,football,False,2,Sports (season)
wea21aec,boxing,False,-2,Sports (season)
w8d45e65,UNK,False,7,PRACTICE
w8d45e65,UNK,False,5,PRACTICE
w8d45e65,UNK,False,5,PRACTICE
w8d45e65,UNK,False,7,PRACTICE
w8d45e65,UNK,False,2,PRACTICE
w8d45e65,UNK,False,8,PRACTICE
w8d45e65,UNK,False,7,PRACTICE
w8d45e65,UNK,False,2,PRACTICE
w8d45e65,physics,False,-8,Subjects (school)
w8d45e65,biology,False,-8,Subjects (school)
w8d45e65,spanish,False,1,Subjects (school)
w8d45e65,chemistry,False,-6,Subjects (school)
w8d45e65,french,False,1,Subjects (school)
w8d45e65,UNK,True,-10,Subjects (school)
w8d45e65,english,False,-1,Subjects (school)
w8d45e65,algebra,False,-10,Subjects (school)
w8d45e65,geometry,False,-8,Subjects (school)
w8d45e65,calculus,False,-10,Subjects (school)
w8d45e65,history,False,-3,Subjects (school)
w8d45e65,skateboard,False,-10,Vehicles (commute)
w8d45e65,bus,False,-10,Vehicles (commute)
w8d45e65,helicopter,False,-7,Vehicles (commute)
w8d45e65,scooter,False,-10,Vehicles (commute)
w8d45e65,train,False,-9,Vehicles (commute)
w8d45e65,bicycle,False,-8,Vehicles (commute)
w8d45e65,boat,False,-3,Vehicles (commute)
w8d45e65,airplane,False,-8,Vehicles (commute)
w8d45e65,UNK,False,1,Vehicles (commute)
w8d45e65,unicycle,False,-10,Vehicles (commute)
w8d45e65,car,False,10,Vehicles (commute)
w8d45e65,elephant,False,-10,Animals (intimate)
w8d45e65,gorilla,False,-10,Animals (intimate)
w8d45e65,UNK,False,-10,Animals (intimate)
w8d45e65,UNK,False,-8,Animals (intimate)
w8d45e65,lion,True,-10,Animals (intimate)
w8d45e65,koala,False,1,Animals (intimate)
w8d45e65,UNK,True,-10,Animals (intimate)
w8d45e65,giraffe,False,-2,Animals (intimate)
w8d45e65,monkey,False,-9,Animals (intimate)
w8d45e65,rhinoceros,False,-10,Animals (intimate)
w8d45e65,kangaroo,False,-10,Animals (intimate)
w8d45e65,panda,False,-10,Animals (intimate)
w8d45e65,bear,True,-10,Animals (intimate)
w8d45e65,UNK,False,-10,Animals (intimate)
w8d45e65,tiger,True,-10,Animals (intimate)
w8d45e65,crocodile,False,-10,Animals (intimate)
w8d45e65,UNK,False,10,Animals (intimate)
w8d45e65,lemur,False,2,Animals (intimate)
w8d45e65,tennis,False,0,Sports (season)
w8d45e65,boxing,False,-6,Sports (season)
w8d45e65,baseball,False,1,Sports (season)
w8d45e65,cricket,False,-10,Sports (season)
w8d45e65,rugby,False,-8,Sports (season)
w8d45e65,basketball,False,-4,Sports (season)
w8d45e65,soccer,False,-9,Sports (season)
w8d45e65,volleyball,False,10,Sports (season)
w8d45e65,bowling,False,-10,Sports (season)
w8d45e65,golf,False,-10,Sports (season)
w8d45e65,football,False,1,Sports (season)
w8d45e65,UNK,False,-10,Sports (season)
w92c8d42,UNK,True,9,PRACTICE
w92c8d42,UNK,True,7,PRACTICE
w92c8d42,UNK,True,8,PRACTICE
w92c8d42,UNK,False,8,PRACTICE
w92c8d42,UNK,False,5,PRACTICE
w92c8d42,UNK,True,7,PRACTICE
w92c8d42,UNK,True,10,PRACTICE
w92c8d42,UNK,False,4,PRACTICE
w92c8d42,UNK,False,7,Vehicles (commute)
w92c8d42,bicycle,False,-5,Vehicles (commute)
w92c8d42,train,False,-2,Vehicles (commute)
w92c8d42,airplane,False,-3,Vehicles (commute)
w92c8d42,helicopter,False,3,Vehicles (commute)
w92c8d42,unicycle,False,-10,Vehicles (commute)
w92c8d42,UNK,True,8,Vehicles (commute)
w92c8d42,UNK,True,9,Vehicles (commute)
w92c8d42,UNK,True,10,Vehicles (commute)
w92c8d42,skateboard,False,-9,Vehicles (commute)
w92c8d42,UNK,True,8,Vehicles (commute)
w92c8d42,scooter,False,-7,Vehicles (commute)
w92c8d42,monkey,True,2,Animals (intimate)
w92c8d42,zebra,False,-3,Animals (intimate)
w92c8d42,UNK,False,-8,Animals (intimate)
w92c8d42,UNK,False,-9,Animals (intimate)
w92c8d42,koala,False,5,Animals (intimate)
w92c8d42,elephant,False,-3,Animals (intimate)
w92c8d42,lemur,False,8,Animals (intimate)
w92c8d42,kangaroo,False,-7,Animals (intimate)
w92c8d42,tiger,True,-10,Animals (intimate)
w92c8d42,giraffe,False,-4,Animals (intimate)
w92c8d42,lion,True,-10,Animals (intimate)
w92c8d42,gorilla,False,-10,Animals (intimate)
w92c8d42,UNK,False,9,Animals (intimate)
w92c8d42,UNK,False,3,Animals (intimate)
w92c8d42,crocodile,False,-8,Animals (intimate)
w92c8d42,rhinoceros,False,-10,Animals (intimate)
w92c8d42,panda,False,7,Animals (intimate)
w92c8d42,calculus,False,-3,Subjects (school)
w92c8d42,physics,False,-8,Subjects (school)
w92c8d42,economics,True,-3,Subjects (school)
w92c8d42,biology,False,3,Subjects (school)
w92c8d42,UNK,True,10,Subjects (school)
w92c8d42,english,False,6,Subjects (school)
w92c8d42,history,False,2,Subjects (school)
w92c8d42,algebra,False,3,Subjects (school)
w92c8d42,geometry,False,3,Subjects (school)
w92c8d42,chemistry,False,-5,Subjects (school)
w92c8d42,spanish,False,5,Subjects (school)
w92c8d42,french,False,5,Subjects (school)
w92c8d42,UNK,True,8,Subjects (school)
w92c8d42,volleyball,False,-4,Sports (season)
w92c8d42,soccer,False,2,Sports (season)
w92c8d42,UNK,True,7,Sports (season)
w92c8d42,cricket,False,-3,Sports (season)
w92c8d42,UNK,False,-3,Sports (season)
w92c8d42,football,False,4,Sports (season)
w92c8d42,tennis,False,2,Sports (season)
w92c8d42,golf,False,-3,Sports (season)
w92c8d42,boxing,False,1,Sports (season)
w92c8d42,basketball,False,8,Sports (season)
w92c8d42,rugby,False,0,Sports (season)
w92c8d42,UNK,True,6,Sports (season)
w92c8d42,baseball,False,4,Sports (season)
w92c8d42,bowling,False,-5,Sports (season)
w23a7e68,UNK,False,7,PRACTICE
w23a7e68,UNK,False,6,PRACTICE
w23a7e68,UNK,False,6,PRACTICE
w23a7e68,UNK,False,8,PRACTICE
w23a7e68,UNK,True,8,PRACTICE
w23a7e68,UNK,False,8,PRACTICE
w23a7e68,UNK,False,9,PRACTICE
w23a7e68,soccer,False,2,Sports (silence)
w23a7e68,boxing,False,2,Sports (silence)
w23a7e68,baseball,False,4,Sports (silence)
w23a7e68,football,True,2,Sports (silence)
w23a7e68,golf,False,4,Sports (silence)
w23a7e68,volleyball,False,0,Sports (silence)
w23a7e68,UNK,False,0,Sports (silence)
w23a7e68,basketball,False,2,Sports (silence)
w23a7e68,bowling,False,-3,Sports (silence)
w23a7e68,cricket,False,0,Sports (silence)
w23a7e68,rugby,False,2,Sports (silence)
w23a7e68,tennis,False,-2,Sports (silence)
w23a7e68,koala,False,0,Animals (bubble)
w23a7e68,kangaroo,False,4,Animals (bubble)
w23a7e68,rhinoceros,False,4,Animals (bubble)
w23a7e68,elephant,False,7,Animals (bubble)
w23a7e68,UNK,False,2,Animals (bubble)
w23a7e68,gorilla,False,5,Animals (bubble)
w23a7e68,UNK,False,2,Animals (bubble)
w23a7e68,monkey,False,2,Animals (bubble)
w23a7e68,tiger,False,4,Animals (bubble)
w23a7e68,panda,False,5,Animals (bubble)
w23a7e68,zebra,False,2,Animals (bubble)
w23a7e68,crocodile,False,0,Animals (bubble)
w23a7e68,lion,False,4,Animals (bubble)
w23a7e68,UNK,False,0,Animals (bubble)
w23a7e68,giraffe,False,5,Animals (bubble)
w23a7e68,UNK,False,-3,Animals (bubble)
w23a7e68,UNK,False,3,Animals (bubble)
w23a7e68,lemur,False,5,Animals (bubble)
w23a7e68,algebra,False,3,Subjects (magic)
w23a7e68,calculus,False,3,Subjects (magic)
w23a7e68,spanish,False,9,Subjects (magic)
w23a7e68,physics,False,6,Subjects (magic)
w23a7e68,biology,False,6,Subjects (magic)
w23a7e68,english,False,2,Subjects (magic)
w23a7e68,chemistry,False,2,Subjects (magic)
w23a7e68,geometry,False,-2,Subjects (magic)
w23a7e68,history,False,7,Subjects (magic)
w23a7e68,french,False,8,Subjects (magic)
w23a7e68,scooter,False,0,Vehicles (veto)
w23a7e68,skateboard,False,0,Vehicles (veto)
w23a7e68,helicopter,False,0,Vehicles (veto)
w23a7e68,UNK,False,0,Vehicles (veto)
w23a7e68,car,True,-9,Vehicles (veto)
w23a7e68,train,False,-1,Vehicles (veto)
w23a7e68,bicycle,False,-4,Vehicles (veto)
w23a7e68,unicycle,False,0,Vehicles (veto)
w23a7e68,airplane,False,-2,Vehicles (veto)
w82f7259,UNK,True,10,PRACTICE
w82f7259,UNK,True,10,PRACTICE
w82f7259,UNK,True,10,PRACTICE
w82f7259,UNK,True,10,PRACTICE
w82f7259,UNK,False,10,PRACTICE
w82f7259,UNK,False,10,PRACTICE
w82f7259,UNK,True,10,PRACTICE
w82f7259,UNK,True,10,PRACTICE
w82f7259,UNK,False,10,PRACTICE
w82f7259,UNK,True,10,PRACTICE
w82f7259,tennis,False,0,Sports (silence)
w82f7259,rugby,False,0,Sports (silence)
w82f7259,boxing,False,4,Sports (silence)
w82f7259,cricket,False,0,Sports (silence)
w82f7259,football,False,7,Sports (silence)
w82f7259,UNK,False,-6,Sports (silence)
w82f7259,soccer,False,-4,Sports (silence)
w82f7259,bowling,False,-9,Sports (silence)
w82f7259,volleyball,False,0,Sports (silence)
w82f7259,golf,False,0,Sports (silence)
w82f7259,basketball,True,7,Sports (silence)
w82f7259,physics,False,3,Subjects (magic)
w82f7259,geometry,False,3,Subjects (magic)
w82f7259,algebra,False,0,Subjects (magic)
w82f7259,chemistry,False,5,Subjects (magic)
w82f7259,calculus,False,0,Subjects (magic)
w82f7259,french,False,10,Subjects (magic)
