wid,outcome,considered,evaluation,prompt_id,raw_outcome
w1c6ef1a,plane,False,-6,Vehicles (commute),plane
w1c6ef1a,bus,False,-6,Vehicles (commute),bus
w1c6ef1a,car,False,10,Vehicles (commute),car
w1c6ef1a,bicycle,False,-6,Vehicles (commute),bicycle
w1c6ef1a,unicycle,False,-10,Vehicles (commute),unicycle
w1c6ef1a,helicopter,False,-2,Vehicles (commute),helicopter
w1c6ef1a,spanish,False,8,Subjects (school),spanish
w1c6ef1a,history,False,0,Subjects (school),history
w1c6ef1a,chemistry,False,4,Subjects (school),chemistry
w1c6ef1a,biology,False,6,Subjects (school),biology
w1c6ef1a,english,False,5,Subjects (school),english
w1c6ef1a,geometry,False,6,Subjects (school),geometry
w1c6ef1a,french,False,-9,Subjects (school),french
w1c6ef1a,physics,False,1,Subjects (school),physics
w1c6ef1a,algebra,False,9,Subjects (school),algebra
w1c6ef1a,calculus,False,7,Subjects (school),calculus
w1c6ef1a,zebra,False,-3,Animals (intimate),zebra
w1c6ef1a,rhinoceros,False,-10,Animals (intimate),rhinoceros
w1c6ef1a,cobra,False,-10,Animals (intimate),cobra
w1c6ef1a,sloth,False,0,Animals (intimate),sloth
w1c6ef1a,kangaroo,False,-10,Animals (intimate),kangaroo
w1c6ef1a,peacock,False,-2,Animals (intimate),peacock
w1c6ef1a,koala,False,2,Animals (intimate),koala
w1c6ef1a,panda,False,-10,Animals (intimate),panda
w1c6ef1a,giraffe,False,2,Animals (intimate),giraffe
w1c6ef1a,lemur,False,2,Animals (intimate),lemur
w1c6ef1a,gorilla,False,-10,Animals (intimate),gorilla
w1c6ef1a,monkey,True,-10,Animals (intimate),Monkeys
w1c6ef1a,elephant,False,-10,Animals (intimate),elephant
w1c6ef1a,tiger,True,-10,Animals (intimate),Tigers
w1c6ef1a,deer,False,4,Animals (intimate),deer
w1c6ef1a,crocodile,False,-10,Animals (intimate),crocodile
w1c6ef1a,lion,False,-10,Animals (intimate),lion
w1c6ef1a,jaguar,False,-10,Animals (intimate),jaguar
w1c6ef1a,football,True,10,Sports (season),Football
w1c6ef1a,soccer,True,5,Sports (season),Hockey
w1c6ef1a,golf,False,-10,Sports (season),golf
w1c6ef1a,baseball,False,4,Sports (season),baseball
w1c6ef1a,basketball,False,2,Sports (season),basketball
w1c6ef1a,bowling,False,-2,Sports (season),bowling
w1c6ef1a,rugby,False,3,Sports (season),rugby
w1c6ef1a,tennis,False,-4,Sports (season),tennis
w1c6ef1a,cricket,False,-5,Sports (season),cricket
w1c6ef1a,badminton,False,-3,Sports (season),badminton
w1c6ef1a,boxing,False,6,Sports (season),boxing
w1c6ef1a,volleyball,False,-4,Sports (season),volleyball
w94007a6,rome,False,7,PRACTICE,Rome
w94007a6,UNK,True,9,PRACTICE,Dublin
w94007a6,amsterdam,False,-2,PRACTICE,Amsterdam
w94007a6,paris,False,2,PRACTICE,Paris
w94007a6,athens,False,3,PRACTICE,Athens
w94007a6,vienna,False,2,PRACTICE,Vienna
w94007a6,venice,True,2,PRACTICE,Venice
w94007a6,UNK,True,2,PRACTICE,Florence
w94007a6,UNK,True,4,PRACTICE,Berlin
w94007a6,madrid,False,5,PRACTICE,Madrid
w94007a6,london,True,9,PRACTICE,London
w94007a6,lemur,False,3,Animals (bubble),lemur
w94007a6,koala,False,2,Animals (bubble),koala
w94007a6,gorilla,False,5,Animals (bubble),gorilla
w94007a6,elephant,False,5,Animals (bubble),elephant
w94007a6,monkey,False,7,Animals (bubble),monkey
w94007a6,lion,True,7,Animals (bubble),Lion
w94007a6,sloth,False,5,Animals (bubble),sloth
w94007a6,panda,False,9,Animals (bubble),panda
w94007a6,deer,False,1,Animals (bubble),deer
w94007a6,jaguar,False,8,Animals (bubble),jaguar
w94007a6,crocodile,False,8,Animals (bubble),crocodile
w94007a6,rhinoceros,False,6,Animals (bubble),rhinoceros
w94007a6,peacock,False,0,Animals (bubble),peacock
w94007a6,giraffe,False,4,Animals (bubble),giraffe
w94007a6,zebra,False,3,Animals (bubble),zebra
w94007a6,tiger,False,9,Animals (bubble),tiger
w94007a6,kangaroo,False,8,Animals (bubble),kangaroo
w94007a6,cobra,False,2,Animals (bubble),cobra
w94007a6,skateboard,False,2,Vehicles (veto),skateboard
w94007a6,train,True,-5,Vehicles (veto),Train
w94007a6,unicycle,False,2,Vehicles (veto),unicycle
w94007a6,scooter,False,2,Vehicles (veto),scooter
w94007a6,plane,False,-9,Vehicles (veto),plane
w94007a6,helicopter,False,3,Vehicles (veto),helicopter
w94007a6,limousine,False,1,Vehicles (veto),limousine
w94007a6,bicycle,False,-8,Vehicles (veto),bicycle
w94007a6,UNK,True,-8,Vehicles (veto),Subway
w94007a6,car,True,-10,Vehicles (veto),Car
w94007a6,bus,True,-8,Vehicles (veto),Bike
w94007a6,calculus,False,9,Subjects (magic),calculus
w94007a6,algebra,False,9,Subjects (magic),algebra
w94007a6,UNK,True,10,Subjects (magic),Computer Science
w94007a6,history,False,10,Subjects (magic),history
w94007a6,chemistry,False,8,Subjects (magic),chemistry
w94007a6,spanish,False,10,Subjects (magic),spanish
w94007a6,physics,False,8,Subjects (magic),physics
w94007a6,english,False,9,Subjects (magic),english
w94007a6,french,False,10,Subjects (magic),french
w94007a6,geometry,False,8,Subjects (magic),geometry
w94007a6,biology,True,9,Subjects (magic),Biology
w94007a6,basketball,False,-1,Sports (silence),basketball
w94007a6,football,True,-8,Sports (silence),Football
w94007a6,bowling,False,2,Sports (silence),bowling
w94007a6,tennis,False,0,Sports (silence),tennis
w94007a6,baseball,False,-3,Sports (silence),baseball
w94007a6,soccer,True,-7,Sports (silence),Soccer
w94007a6,rugby,False,-5,Sports (silence),rugby
w94007a6,badminton,False,0,Sports (silence),badminton
w94007a6,cricket,False,0,Sports (silence),cricket
w94007a6,golf,False,-7,Sports (silence),golf
w94007a6,boxing,True,-7,Sports (silence),Skiing
w94007a6,volleyball,False,-4,Sports (silence),volleyball
w94007a6,UNK,True,-10,Sports (silence),Swimming
wbb75636,amsterdam,False,7,PRACTICE,Amsterdam
wbb75636,london,False,6,PRACTICE,London
wbb75636,paris,False,10,PRACTICE,Paris
wbb75636,athens,False,10,PRACTICE,Athens
wbb75636,vienna,False,1,PRACTICE,Vienna
wbb75636,rome,False,7,PRACTICE,Rome
wbb75636,madrid,False,8,PRACTICE,Madrid
wbb75636,venice,False,3,PRACTICE,Venice
wbb75636,train,False,-7,Vehicles (commute),train
wbb75636,plane,False,-5,Vehicles (commute),plane
wbb75636,bus,False,-9,Vehicles (commute),bus
wbb75636,boat,False,-9,Vehicles (commute),boat
wbb75636,bicycle,False,-10,Vehicles (commute),bicycle
wbb75636,skateboard,False,-10,Vehicles (commute),skateboard
wbb75636,car,False,10,Vehicles (commute),car
wbb75636,scooter,False,-7,Vehicles (commute),scooter
wbb75636,limousine,False,6,Vehicles (commute),limousine
wbb75636,unicycle,False,-10,Vehicles (commute),unicycle
wbb75636,UNK,True,-10,Vehicles (commute),Hoverboard
wbb75636,helicopter,False,1,Vehicles (commute),helicopter
wbb75636,spanish,False,2,Subjects (school),spanish
wbb75636,french,False,-1,Subjects (school),french
wbb75636,calculus,False,-8,Subjects (school),calculus
wbb75636,chemistry,False,-4,Subjects (school),chemistry
wbb75636,history,False,10,Subjects (school),history
wbb75636,algebra,False,5,Subjects (school),algebra
wbb75636,geometry,False,3,Subjects (school),geometry
wbb75636,english,False,8,Subjects (school),english
wbb75636,biology,False,4,Subjects (school),biology
wbb75636,physics,False,-7,Subjects (school),physics
wbb75636,UNK,True,1,Subjects (school),Math
wbb75636,panda,False,6,Animals (intimate),panda
wbb75636,sloth,False,10,Animals (intimate),sloth
wbb75636,rhinoceros,False,-7,Animals (intimate),rhinoceros
wbb75636,kangaroo,False,2,Animals (intimate),kangaroo
wbb75636,koala,False,3,Animals (intimate),koala
wbb75636,giraffe,False,3,Animals (intimate),giraffe
wbb75636,cobra,False,-10,Animals (intimate),cobra
wbb75636,crocodile,False,-10,Animals (intimate),crocodile
wbb75636,gorilla,False,1,Animals (intimate),gorilla
wbb75636,zebra,False,2,Animals (intimate),zebra
wbb75636,peacock,False,9,Animals (intimate),peacock
wbb75636,elephant,False,4,Animals (intimate),elephant
wbb75636,jaguar,False,-10,Animals (intimate),jaguar
wbb75636,lion,True,-10,Animals (intimate),Lion
wbb75636,lemur,False,10,Animals (intimate),lemur
wbb75636,monkey,True,9,Animals (intimate),Monkey
wbb75636,tiger,True,-10,Animals (intimate),Tiger
wbb75636,cricket,False,-3,Sports (season),cricket
wbb75636,volleyball,False,-2,Sports (season),volleyball
wbb75636,badminton,False,-2,Sports (season),badminton
wbb75636,bowling,False,-2,Sports (season),bowling
wbb75636,baseball,True,1,Sports (season),Baseball
wbb75636,golf,False,-4,Sports (season),golf
wbb75636,soccer,True,3,Sports (season),Hockey
wbb75636,rugby,False,-1,Sports (season),rugby
wbb75636,football,False,1,Sports (season),football
wbb75636,boxing,False,-6,Sports (season),boxing
wbb75636,tennis,False,1,Sports (season),tennis
w92bf5b9,madrid,False,2,PRACTICE,Madrid
w92bf5b9,UNK,True,4,PRACTICE,"Barcelone, Spain"
w92bf5b9,venice,False,10,PRACTICE,Venice
w92bf5b9,UNK,True,10,PRACTICE,"Venice, Italy"
w92bf5b9,paris,False,4,PRACTICE,Paris
w92bf5b9,amsterdam,False,7,PRACTICE,Amsterdam
w92bf5b9,athens,False,4,PRACTICE,Athens
w92bf5b9,vienna,False,6,PRACTICE,Vienna
w92bf5b9,rome,False,4,PRACTICE,Rome
w92bf5b9,UNK,True,10,PRACTICE,"Abruzzi, Italy"
w92bf5b9,london,False,3,PRACTICE,London
w92bf5b9,UNK,True,4,PRACTICE,"Paris, France"
w92bf5b9,biology,False,-10,Subjects (school),biology
w92bf5b9,french,False,-10,Subjects (school),french
w92bf5b9,geometry,False,-10,Subjects (school),geometry
w92bf5b9,UNK,True,-10,Subjects (school),Math
w92bf5b9,physics,True,-10,Subjects (school),Physics
w92bf5b9,UNK,True,-10,Subjects (school),Science
w92bf5b9,spanish,False,-6,Subjects (school),spanish
w92bf5b9,UNK,True,-10,Subjects (school),Geography
w92bf5b9,english,False,10,Subjects (school),english
w92bf5b9,calculus,False,-10,Subjects (school),calculus
w92bf5b9,algebra,False,-10,Subjects (school),algebra
w92bf5b9,history,False,5,Subjects (school),history
w92bf5b9,chemistry,True,-10,Subjects (school),Chemistry
w92bf5b9,bowling,False,-3,Sports (season),bowling
w92bf5b9,golf,False,-3,Sports (season),golf
w92bf5b9,basketball,False,3,Sports (season),basketball
w92bf5b9,volleyball,False,5,Sports (season),volleyball
w92bf5b9,baseball,False,10,Sports (season),baseball
w92bf5b9,tennis,False,10,Sports (season),tennis
w92bf5b9,cricket,False,-4,Sports (season),cricket
w92bf5b9,boxing,False,5,Sports (season),boxing
w92bf5b9,soccer,False,-4,Sports (season),soccer
w92bf5b9,football,False,10,Sports (season),football
w92bf5b9,rugby,False,-4,Sports (season),rugby
w92bf5b9,badminton,False,4,Sports (season),badminton
w92bf5b9,cobra,False,-4,Animals (intimate),cobra
w92bf5b9,panda,False,10,Animals (intimate),panda
w92bf5b9,tiger,False,4,Animals (intimate),tiger
w92bf5b9,koala,False,6,Animals (intimate),koala
w92bf5b9,crocodile,False,-10,Animals (intimate),crocodile
w92bf5b9,lion,True,3,Animals (intimate),Lion
w92bf5b9,giraffe,False,10,Animals (intimate),giraffe
w92bf5b9,rhinoceros,False,3,Animals (intimate),rhinoceros
w92bf5b9,kangaroo,False,-4,Animals (intimate),kangaroo
w92bf5b9,deer,True,0,Animals (intimate),Bear
w92bf5b9,elephant,True,10,Animals (intimate),Elephant
w92bf5b9,sloth,False,10,Animals (intimate),sloth
w92bf5b9,UNK,True,-4,Animals (intimate),Snake
w92bf5b9,monkey,True,10,Animals (intimate),Monkey
w92bf5b9,jaguar,False,-4,Animals (intimate),jaguar
w92bf5b9,peacock,False,6,Animals (intimate),peacock
w92bf5b9,gorilla,False,0,Animals (intimate),gorilla
w92bf5b9,plane,False,-10,Vehicles (commute),plane
w92bf5b9,limousine,False,10,Vehicles (commute),limousine
w92bf5b9,helicopter,False,0,Vehicles (commute),helicopter
w92bf5b9,bus,True,-10,Vehicles (commute),Bus
w92bf5b9,UNK,True,0,Vehicles (commute),Subway
w92bf5b9,bicycle,False,-10,Vehicles (commute),bicycle
w92bf5b9,unicycle,False,-10,Vehicles (commute),unicycle
w92bf5b9,scooter,True,-10,Vehicles (commute),Scooter
w92bf5b9,skateboard,False,-10,Vehicles (commute),skateboard
w92bf5b9,bus,True,-10,Vehicles (commute),Bike
w92bf5b9,train,False,0,Vehicles (commute),train
w92bf5b9,UNK,True,0,Vehicles (commute),Metro
wd49ddf4,amsterdam,False,0,PRACTICE,Amsterdam
wd49ddf4,madrid,False,2,PRACTICE,Madrid
wd49ddf4,london,False,5,PRACTICE,London
wd49ddf4,athens,False,0,PRACTICE,Athens
wd49ddf4,paris,False,0,PRACTICE,Paris
wd49ddf4,vienna,False,0,PRACTICE,Vienna
wd49ddf4,rome,False,4,PRACTICE,Rome
wd49ddf4,venice,False,0,PRACTICE,Venice
wd49ddf4,boat,False,8,Vehicles (veto),boat
wd49ddf4,bus,False,0,Vehicles (veto),bus
wd49ddf4,plane,False,-6,Vehicles (veto),plane
wd49ddf4,train,False,-3,Vehicles (veto),train
wd49ddf4,car,False,-8,Vehicles (veto),car
wd49ddf4,helicopter,False,9,Vehicles (veto),helicopter
wd49ddf4,unicycle,False,10,Vehicles (veto),unicycle
wd49ddf4,scooter,False,5,Vehicles (veto),scooter
wd49ddf4,bicycle,False,-2,Vehicles (veto),bicycle
wd49ddf4,skateboard,False,10,Vehicles (veto),skateboard
wd49ddf4,limousine,False,0,Vehicles (veto),limousine
wd49ddf4,spanish,False,10,Subjects (magic),spanish
wd49ddf4,physics,False,-6,Subjects (magic),physics
wd49ddf4,calculus,False,-10,Subjects (magic),calculus
wd49ddf4,history,False,-5,Subjects (magic),history
wd49ddf4,biology,False,2,Subjects (magic),biology
wd49ddf4,geometry,False,-7,Subjects (magic),geometry
wd49ddf4,english,False,10,Subjects (magic),english
wd49ddf4,chemistry,False,-2,Subjects (magic),chemistry
wd49ddf4,algebra,False,-2,Subjects (magic),algebra
wd49ddf4,french,False,-5,Subjects (magic),french
wd49ddf4,bowling,False,-7,Sports (silence),bowling
wd49ddf4,volleyball,False,3,Sports (silence),volleyball
wd49ddf4,rugby,False,10,Sports (silence),rugby
wd49ddf4,tennis,False,-3,Sports (silence),tennis
wd49ddf4,badminton,False,-8,Sports (silence),badminton
wd49ddf4,basketball,False,-8,Sports (silence),basketball
wd49ddf4,football,False,0,Sports (silence),football
wd49ddf4,golf,False,3,Sports (silence),golf
wd49ddf4,boxing,False,10,Sports (silence),boxing
wd49ddf4,soccer,False,-1,Sports (silence),soccer
wd49ddf4,cricket,False,7,Sports (silence),cricket
wd49ddf4,baseball,False,0,Sports (silence),baseball
wd49ddf4,monkey,False,4,Animals (bubble),monkey
wd49ddf4,elephant,False,0,Animals (bubble),elephant
wd49ddf4,panda,False,4,Animals (bubble),panda
wd49ddf4,kangaroo,False,2,Animals (bubble),kangaroo
wd49ddf4,zebra,False,-3,Animals (bubble),zebra
wd49ddf4,deer,False,0,Animals (bubble),deer
wd49ddf4,lemur,False,-7,Animals (bubble),lemur
wd49ddf4,cobra,False,-10,Animals (bubble),cobra
wd49ddf4,lion,False,-10,Animals (bubble),lion
wd49ddf4,jaguar,False,-5,Animals (bubble),jaguar
wd49ddf4,crocodile,False,-5,Animals (bubble),crocodile
wd49ddf4,tiger,False,-5,Animals (bubble),tiger
wd49ddf4,giraffe,False,1,Animals (bubble),giraffe
wd49ddf4,peacock,False,8,Animals (bubble),peacock
wd49ddf4,rhinoceros,False,-3,Animals (bubble),rhinoceros
wd49ddf4,koala,False,7,Animals (bubble),koala
wd49ddf4,gorilla,False,-6,Animals (bubble),gorilla
wd49ddf4,sloth,False,7,Animals (bubble),sloth
wf83a6b1,rome,False,4,PRACTICE,Rome
wf83a6b1,vienna,False,3,PRACTICE,Vienna
wf83a6b1,venice,True,5,PRACTICE,Venice
wf83a6b1,paris,True,4,PRACTICE,Paris
wf83a6b1,athens,False,4,PRACTICE,Athens
wf83a6b1,amsterdam,True,-4,PRACTICE,Amsterdam
wf83a6b1,UNK,True,-4,PRACTICE,Brussels
wf83a6b1,madrid,True,7,PRACTICE,Madrid
wf83a6b1,london,False,0,PRACTICE,London
wf83a6b1,train,True,0,Vehicles (veto),train
wf83a6b1,bicycle,False,-7,Vehicles (veto),bicycle
wf83a6b1,limousine,False,0,Vehicles (veto),limousine
wf83a6b1,plane,False,-2,Vehicles (veto),plane
wf83a6b1,scooter,False,0,Vehicles (veto),scooter
wf83a6b1,bus,True,-6,Vehicles (veto),bike
wf83a6b1,boat,True,0,Vehicles (veto),boat
wf83a6b1,car,True,-10,Vehicles (veto),car
wf83a6b1,bus,True,-4,Vehicles (veto),bus
wf83a6b1,skateboard,False,0,Vehicles (veto),skateboard
wf83a6b1,helicopter,False,0,Vehicles (veto),helicopter
wf83a6b1,unicycle,False,0,Vehicles (veto),unicycle
wf83a6b1,french,False,1,Subjects (magic),french
wf83a6b1,chemistry,False,4,Subjects (magic),chemistry
wf83a6b1,english,False,3,Subjects (magic),english
wf83a6b1,spanish,False,7,Subjects (magic),spanish
wf83a6b1,calculus,False,0,Subjects (magic),calculus
wf83a6b1,physics,False,0,Subjects (magic),physics
wf83a6b1,biology,False,6,Subjects (magic),biology
wf83a6b1,history,False,0,Subjects (magic),history
wf83a6b1,geometry,False,0,Subjects (magic),geometry
wf83a6b1,algebra,False,-1,Subjects (magic),algebra
wf83a6b1,tennis,False,0,Sports (silence),tennis
wf83a6b1,bowling,False,0,Sports (silence),bowling
wf83a6b1,cricket,False,0,Sports (silence),cricket
wf83a6b1,football,False,2,Sports (silence),football
wf83a6b1,baseball,True,0,Sports (silence),Baseball
wf83a6b1,rugby,False,0,Sports (silence),rugby
wf83a6b1,soccer,True,2,Sports (silence),Soccer
wf83a6b1,volleyball,False,0,Sports (silence),volleyball
wf83a6b1,badminton,False,0,Sports (silence),badminton
wf83a6b1,golf,False,2,Sports (silence),golf
wf83a6b1,boxing,False,0,Sports (silence),boxing
wf83a6b1,cobra,False,1,Animals (bubble),cobra
wf83a6b1,jaguar,False,3,Animals (bubble),jaguar
wf83a6b1,deer,False,1,Animals (bubble),deer
wf83a6b1,giraffe,False,0,Animals (bubble),giraffe
wf83a6b1,gorilla,False,-1,Animals (bubble),gorilla
wf83a6b1,elephant,False,0,Animals (bubble),elephant
wf83a6b1,crocodile,False,0,Animals (bubble),crocodile
wf83a6b1,peacock,False,0,Animals (bubble),peacock
wf83a6b1,rhinoceros,False,0,Animals (bubble),rhinoceros
wf83a6b1,kangaroo,False,0,Animals (bubble),kangaroo
wf83a6b1,lion,True,1,Animals (bubble),Lion
wf83a6b1,koala,False,3,Animals (bubble),koala
wf83a6b1,lemur,False,1,Animals (bubble),lemur
wf83a6b1,panda,True,5,Animals (bubble),Panda
wf83a6b1,zebra,False,0,Animals (bubble),zebra
wf83a6b1,monkey,True,-3,Animals (bubble),Monkey
wf83a6b1,tiger,False,2,Animals (bubble),tiger
wf83a6b1,sloth,False,5,Animals (bubble),sloth
w97a1598,athens,False,-2,PRACTICE,Athens
w97a1598,madrid,False,4,PRACTICE,Madrid
w97a1598,paris,False,5,PRACTICE,Paris
w97a1598,rome,False,7,PRACTICE,Rome
w97a1598,venice,False,6,PRACTICE,Venice
w97a1598,london,False,3,PRACTICE,London
w97a1598,vienna,False,6,PRACTICE,Vienna
w97a1598,amsterdam,False,4,PRACTICE,Amsterdam
w97a1598,geometry,False,-2,Subjects (magic),geometry
w97a1598,chemistry,False,-2,Subjects (magic),chemistry
w97a1598,spanish,False,4,Subjects (magic),spanish
w97a1598,calculus,False,-3,Subjects (magic),calculus
w97a1598,french,False,5,Subjects (magic),french
w97a1598,algebra,False,-4,Subjects (magic),algebra
w97a1598,biology,False,4,Subjects (magic),biology
w97a1598,english,False,4,Subjects (magic),english
w97a1598,physics,False,3,Subjects (magic),physics
w97a1598,history,False,7,Subjects (magic),history
w97a1598,peacock,False,-1,Animals (bubble),peacock
w97a1598,sloth,False,-5,Animals (bubble),sloth
w97a1598,cobra,False,-7,Animals (bubble),cobra
w97a1598,deer,False,3,Animals (bubble),deer
w97a1598,lion,False,6,Animals (bubble),lion
w97a1598,gorilla,False,4,Animals (bubble),gorilla
w97a1598,jaguar,False,5,Animals (bubble),jaguar
w97a1598,panda,False,4,Animals (bubble),panda
w97a1598,zebra,False,2,Animals (bubble),zebra
w97a1598,crocodile,False,-2,Animals (bubble),crocodile
w97a1598,giraffe,False,2,Animals (bubble),giraffe
w97a1598,lemur,False,3,Animals (bubble),lemur
w97a1598,tiger,False,7,Animals (bubble),tiger
w97a1598,koala,False,6,Animals (bubble),koala
w97a1598,elephant,False,5,Animals (bubble),elephant
w97a1598,kangaroo,False,5,Animals (bubble),kangaroo
w97a1598,monkey,False,5,Animals (bubble),monkey
w97a1598,rhinoceros,False,1,Animals (bubble),rhinoceros
w97a1598,basketball,False,-10,Sports (silence),basketball
w97a1598,golf,False,-3,Sports (silence),golf
w97a1598,cricket,False,4,Sports (silence),cricket
w97a1598,tennis,False,-4,Sports (silence),tennis
w97a1598,badminton,False,8,Sports (silence),badminton
w97a1598,football,False,-10,Sports (silence),football
w97a1598,boxing,False,-3,Sports (silence),boxing
w97a1598,volleyball,False,2,Sports (silence),volleyball
w97a1598,baseball,False,-10,Sports (silence),baseball
w97a1598,rugby,False,-4,Sports (silence),rugby
w97a1598,bowling,False,-2,Sports (silence),bowling
w97a1598,soccer,False,-10,Sports (silence),soccer
w97a1598,skateboard,False,4,Vehicles (veto),skateboard
w97a1598,limousine,False,2,Vehicles (veto),limousine
w97a1598,bicycle,False,5,Vehicles (veto),bicycle
w97a1598,scooter,False,4,Vehicles (veto),scooter
w97a1598,boat,False,5,Vehicles (veto),boat
w97a1598,bus,False,3,Vehicles (veto),bus
w97a1598,train,False,3,Vehicles (veto),train
w97a1598,car,False,-5,Vehicles (veto),car
w97a1598,plane,False,3,Vehicles (veto),plane
w97a1598,unicycle,False,8,Vehicles (veto),unicycle
w97a1598,helicopter,False,5,Vehicles (veto),helicopter
wce17a9e,amsterdam,False,9,PRACTICE,Amsterdam
wce17a9e,athens,False,6,PRACTICE,Athens
wce17a9e,paris,True,8,PRACTICE,Paris
wce17a9e,london,True,8,PRACTICE,London
wce17a9e,rome,False,8,PRACTICE,Rome
wce17a9e,vienna,False,8,PRACTICE,Vienna
wce17a9e,venice,False,8,PRACTICE,Venice
wce17a9e,skateboard,False,10,Vehicles (veto),skateboard
wce17a9e,scooter,False,8,Vehicles (veto),scooter
wce17a9e,train,False,-2,Vehicles (veto),train
wce17a9e,boat,False,-2,Vehicles (veto),boat
wce17a9e,plane,False,-4,Vehicles (veto),plane
wce17a9e,limousine,False,1,Vehicles (veto),limousine
wce17a9e,bicycle,False,-7,Vehicles (veto),bicycle
wce17a9e,unicycle,False,9,Vehicles (veto),unicycle
wce17a9e,car,False,-9,Vehicles (veto),car
wce17a9e,bus,False,-7,Vehicles (veto),bus
wce17a9e,helicopter,False,-3,Vehicles (veto),helicopter
wce17a9e,football,False,-10,Sports (silence),football
wce17a9e,rugby,False,0,Sports (silence),rugby
wce17a9e,baseball,False,-10,Sports (silence),baseball
wce17a9e,basketball,False,3,Sports (silence),basketball
wce17a9e,tennis,False,6,Sports (silence),tennis
wce17a9e,soccer,False,-3,Sports (silence),soccer
wce17a9e,volleyball,False,2,Sports (silence),volleyball
wce17a9e,cricket,False,3,Sports (silence),cricket
wce17a9e,badminton,False,3,Sports (silence),badminton
wce17a9e,golf,False,7,Sports (silence),golf
wce17a9e,boxing,False,7,Sports (silence),boxing
wce17a9e,bowling,False,-4,Sports (silence),bowling
wce17a9e,zebra,False,2,Animals (bubble),zebra
wce17a9e,tiger,False,5,Animals (bubble),tiger
wce17a9e,giraffe,False,4,Animals (bubble),giraffe
wce17a9e,lion,False,5,Animals (bubble),lion
wce17a9e,rhinoceros,False,1,Animals (bubble),rhinoceros
wce17a9e,koala,False,8,Animals (bubble),koala
wce17a9e,jaguar,False,5,Animals (bubble),jaguar
wce17a9e,lemur,False,7,Animals (bubble),lemur
wce17a9e,elephant,False,4,Animals (bubble),elephant
wce17a9e,deer,False,4,Animals (bubble),deer
wce17a9e,panda,True,10,Animals (bubble),Panda
wce17a9e,cobra,False,4,Animals (bubble),cobra
wce17a9e,monkey,False,6,Animals (bubble),monkey
wce17a9e,peacock,False,5,Animals (bubble),peacock
wce17a9e,sloth,False,5,Animals (bubble),sloth
wce17a9e,kangaroo,False,6,Animals (bubble),kangaroo
wce17a9e,gorilla,False,5,Animals (bubble),gorilla
wce17a9e,crocodile,False,3,Animals (bubble),crocodile
wce17a9e,UNK,True,10,Subjects (magic),Medicine
wce17a9e,spanish,False,6,Subjects (magic),spanish
wce17a9e,english,False,5,Subjects (magic),english
wce17a9e,physics,False,-3,Subjects (magic),physics
wce17a9e,calculus,False,-8,Subjects (magic),calculus
wce17a9e,geometry,False,-7,Subjects (magic),geometry
wce17a9e,history,False,7,Subjects (magic),history
wce17a9e,chemistry,False,-3,Subjects (magic),chemistry
wce17a9e,biology,False,6,Subjects (magic),biology
wce17a9e,algebra,False,-7,Subjects (magic),algebra
wce17a9e,french,False,-3,Subjects (magic),french
w742e695,london,False,8,PRACTICE,London
w742e695,madrid,False,6,PRACTICE,Madrid
w742e695,vienna,False,6,PRACTICE,Vienna
w742e695,athens,False,8,PRACTICE,Athens
w742e695,rome,False,6,PRACTICE,Rome
w742e695,venice,False,3,PRACTICE,Venice
w742e695,paris,False,10,PRACTICE,Paris
w742e695,amsterdam,False,2,PRACTICE,Amsterdam
w742e695,helicopter,False,5,Vehicles (veto),helicopter
w742e695,car,False,-10,Vehicles (veto),car
w742e695,plane,False,-5,Vehicles (veto),plane
w742e695,bicycle,False,1,Vehicles (veto),bicycle
w742e695,unicycle,False,2,Vehicles (veto),unicycle
w742e695,scooter,False,-1,Vehicles (veto),scooter
w742e695,boat,False,-3,Vehicles (veto),boat
w742e695,limousine,False,-4,Vehicles (veto),limousine
w742e695,train,False,1,Vehicles (veto),train
w742e695,skateboard,False,-1,Vehicles (veto),skateboard
w742e695,bus,False,-5,Vehicles (veto),bus
w742e695,french,False,10,Subjects (magic),french
w742e695,biology,False,6,Subjects (magic),biology
w742e695,chemistry,False,8,Subjects (magic),chemistry
w742e695,algebra,False,7,Subjects (magic),algebra
w742e695,spanish,False,9,Subjects (magic),spanish
w742e695,geometry,False,3,Subjects (magic),geometry
w742e695,english,False,2,Subjects (magic),english
w742e695,history,False,3,Subjects (magic),history
w742e695,physics,False,7,Subjects (magic),physics
w742e695,calculus,False,9,Subjects (magic),calculus
w742e695,badminton,False,1,Sports (silence),badminton
w742e695,golf,False,1,Sports (silence),golf
w742e695,football,False,-2,Sports (silence),football
w742e695,basketball,False,-3,Sports (silence),basketball
w742e695,volleyball,False,1,Sports (silence),volleyball
w742e695,baseball,False,2,Sports (silence),baseball
w742e695,bowling,False,3,Sports (silence),bowling
w742e695,boxing,False,-2,Sports (silence),boxing
w742e695,rugby,False,1,Sports (silence),rugby
w742e695,soccer,False,-8,Sports (silence),soccer
w742e695,cricket,False,1,Sports (silence),cricket
w742e695,tennis,False,-1,Sports (silence),tennis
w742e695,monkey,False,7,Animals (bubble),monkey
w742e695,koala,False,5,Animals (bubble),koala
w742e695,elephant,False,3,Animals (bubble),elephant
w742e695,zebra,False,2,Animals (bubble),zebra
w742e695,lemur,False,2,Animals (bubble),lemur
