wid,outcome,considered,evaluation,rt,prompt_id,raw_outcome
w16d94ab,copenhagen,False,9,7057,VACATION,Copenhagen
w16d94ab,florence,False,2,3679,VACATION,Florence
w16d94ab,lisbon,False,1,5412,VACATION,Lisbon
w16d94ab,stockholm,False,5,3302,VACATION,Stockholm
w16d94ab,london,False,2,4330,VACATION,London
w16d94ab,istanbul,False,0,4574,VACATION,Istanbul
w16d94ab,edinburgh,False,1,5013,VACATION,Edinburgh
w16d94ab,berlin,False,5,4070,VACATION,Berlin
w16d94ab,budapest,False,6,3453,VACATION,Budapest
w16d94ab,rome,True,6,5935,VACATION,Rome
w16d94ab,dublin,False,8,3837,VACATION,Dublin
w16d94ab,amsterdam,False,9,4299,VACATION,Amsterdam
w16d94ab,prague,False,10,17486,VACATION,Prague
w16d94ab,brussels,False,7,4486,VACATION,Brussels
w16d94ab,athens,False,9,3442,VACATION,Athens
w16d94ab,paris,False,-1,6541,VACATION,Paris
w16d94ab,vienna,False,7,5481,VACATION,Vienna
w16d94ab,koala,False,0,11772,ZOO,koala
w16d94ab,deer,False,0,3409,ZOO,deer
w16d94ab,tiger,False,-10,4366,ZOO,tiger
w16d94ab,sloth,False,10,5626,ZOO,sloth
w16d94ab,panda,False,0,3296,ZOO,panda
w16d94ab,peacock,False,5,7513,ZOO,peacock
w16d94ab,giraffe,False,0,3445,ZOO,giraffe
w16d94ab,rhinoceros,False,-1,8789,ZOO,rhinoceros
w16d94ab,cobra,False,-10,3916,ZOO,cobra
w16d94ab,zebra,False,0,3273,ZOO,zebra
w16d94ab,monkey,False,0,3056,ZOO,monkey
w16d94ab,kangaroo,False,-5,4339,ZOO,kangaroo
w16d94ab,UNK,True,-4,8051,ZOO,Rhino
w16d94ab,gorilla,False,-9,3691,ZOO,gorilla
w16d94ab,crocodile,False,-10,3487,ZOO,crocodile
w16d94ab,elephant,False,0,3384,ZOO,elephant
w16d94ab,lemur,False,0,3382,ZOO,lemur
w16d94ab,jaguar,False,-5,5372,ZOO,jaguar
w16d94ab,lion,True,-10,3629,ZOO,Lion 
w16d94ab,UNK,True,-10,3902,ZOO,Chimpanzee
weca3ebb,bananas,True,10,5886,FRUIT,Banana
weca3ebb,pear,False,4,3099,FRUIT,pear
weca3ebb,strawberry,False,-1,2247,FRUIT,strawberries
weca3ebb,peaches,False,6,2038,FRUIT,peaches
weca3ebb,plums,False,4,3251,FRUIT,plums
weca3ebb,lemon,False,-1,2800,FRUIT,lemon
weca3ebb,watermelon,False,10,1732,FRUIT,watermelon
weca3ebb,mango,False,10,1467,FRUIT,mango
weca3ebb,grapes,False,10,1472,FRUIT,grapes
weca3ebb,pineapple,True,6,4064,FRUIT,Pineapple
weca3ebb,limes,False,-1,3065,FRUIT,limes
weca3ebb,raspberry,False,-3,1671,FRUIT,raspberries
weca3ebb,UNK,True,10,2681,FRUIT,Durian
weca3ebb,cantaloupe,False,10,2414,FRUIT,cantaloupe
weca3ebb,nectarines,False,10,1698,FRUIT,nectarines
weca3ebb,blueberry,False,5,2091,FRUIT,blueberries
weca3ebb,orange,False,10,1617,FRUIT,orange
weca3ebb,cherry,False,-5,2057,FRUIT,cherries
weca3ebb,papayas,False,10,2948,FRUIT,papayas
weca3ebb,blackberry,False,-1,3065,FRUIT,blackberries
weca3ebb,apples,False,5,1811,FRUIT,apples
weca3ebb,amsterdam,False,0,2800,VACATION,Amsterdam
weca3ebb,london,False,5,4689,VACATION,London
weca3ebb,paris,False,5,1892,VACATION,Paris
weca3ebb,istanbul,False,0,1371,VACATION,Istanbul
weca3ebb,brussels,False,0,1775,VACATION,Brussels
weca3ebb,budapest,False,0,1461,VACATION,Budapest
weca3ebb,lisbon,False,0,1445,VACATION,Lisbon
weca3ebb,vienna,False,5,2233,VACATION,Vienna
weca3ebb,berlin,False,5,1901,VACATION,Berlin
weca3ebb,athens,False,0,1377,VACATION,Athens
weca3ebb,prague,False,0,1263,VACATION,Prague
weca3ebb,venice,False,5,2138,VACATION,Venice
weca3ebb,rome,False,0,1581,VACATION,Rome
weca3ebb,madrid,False,0,1627,VACATION,Madrid
weca3ebb,stockholm,False,0,1353,VACATION,Stockholm
weca3ebb,dublin,False,10,2187,VACATION,Dublin
weca3ebb,edinburgh,False,4,2437,VACATION,Edinburgh
weca3ebb,florence,False,4,1864,VACATION,Florence
weca3ebb,copenhagen,False,0,1455,VACATION,Copenhagen
weca3ebb,barcelona,False,0,1284,VACATION,Barcelona
weca3ebb,gorilla,False,-10,3494,ZOO,gorilla
weca3ebb,koala,False,0,2832,ZOO,koala
weca3ebb,rhinoceros,False,-5,3178,ZOO,rhinoceros
weca3ebb,UNK,True,4,2963,ZOO,snake
weca3ebb,jaguar,False,-5,2476,ZOO,jaguar
weca3ebb,lion,False,-6,2018,ZOO,lion
weca3ebb,lemur,False,-10,2285,ZOO,lemur
weca3ebb,crocodile,False,5,3013,ZOO,crocodile
weca3ebb,kangaroo,False,-2,2339,ZOO,kangaroo
weca3ebb,monkey,False,-10,1575,ZOO,monkey
weca3ebb,tiger,False,-4,3015,ZOO,tiger
weca3ebb,zebra,False,10,2303,ZOO,zebra
weca3ebb,cobra,False,0,3874,ZOO,cobra
weca3ebb,peacock,False,10,1954,ZOO,peacock
weca3ebb,panda,False,10,3344,ZOO,panda
weca3ebb,deer,False,10,1695,ZOO,deer
weca3ebb,giraffe,False,10,1671,ZOO,giraffe
weca3ebb,sloth,False,10,2168,ZOO,sloth
weca3ebb,elephant,True,10,4471,ZOO,elephant
w3913f64,nectarines,False,5,13963,FRUIT,nectarines
w3913f64,blackberry,False,10,2296,FRUIT,blackberries
w3913f64,orange,False,8,3031,FRUIT,orange
w3913f64,papayas,False,5,2088,FRUIT,papayas
w3913f64,peaches,False,6,2104,FRUIT,peaches
w3913f64,cherry,False,10,1944,FRUIT,cherries
w3913f64,lemon,False,2,2200,FRUIT,lemon
w3913f64,mango,False,10,2056,FRUIT,mango
w3913f64,pineapple,False,10,1880,FRUIT,pineapple
w3913f64,limes,False,-3,4640,FRUIT,limes
w3913f64,plums,False,10,2112,FRUIT,plums
w3913f64,watermelon,False,10,2016,FRUIT,watermelon
w3913f64,grapes,False,10,1961,FRUIT,grapes
w3913f64,UNK,True,10,3848,FRUIT,"Pineapple, apple, watermelon, melon, banana, tangerine."
w3913f64,bananas,False,10,2441,FRUIT,bananas
w3913f64,cantaloupe,False,-4,4525,FRUIT,cantaloupe
w3913f64,strawberry,False,10,2154,FRUIT,strawberries
w3913f64,blueberry,False,10,1855,FRUIT,blueberries
w3913f64,pear,False,6,2864,FRUIT,pear
w3913f64,raspberry,False,5,1920,FRUIT,raspberries
w3913f64,apples,False,10,1994,FRUIT,apples
w3913f64,barcelona,False,5,4461,VACATION,Barcelona
w3913f64,venice,False,7,2446,VACATION,Venice
w3913f64,budapest,False,-4,2313,VACATION,Budapest
w3913f64,florence,False,7,1935,VACATION,Florence
w3913f64,prague,False,10,2273,VACATION,Prague
w3913f64,stockholm,False,-7,2152,VACATION,Stockholm
w3913f64,brussels,False,10,1952,VACATION,Brussels
w3913f64,berlin,False,-4,2632,VACATION,Berlin
w3913f64,vienna,False,10,1848,VACATION,Vienna
w3913f64,dublin,False,-1,2993,VACATION,Dublin
w3913f64,edinburgh,False,3,2224,VACATION,Edinburgh
w3913f64,paris,True,10,2143,VACATION,Paris
w3913f64,london,True,10,2368,VACATION,Lyon
w3913f64,copenhagen,False,-6,2760,VACATION,Copenhagen
w3913f64,athens,False,5,2047,VACATION,Athens
w3913f64,rome,False,9,2033,VACATION,Rome
w3913f64,istanbul,False,-9,2057,VACATION,Istanbul
w3913f64,amsterdam,False,-3,2480,VACATION,Amsterdam
w3913f64,UNK,True,-10,13780,ZOO,Polar bear
w3913f64,lion,True,-10,2761,ZOO,Lion
w3913f64,elephant,False,4,3119,ZOO,elephant
w3913f64,UNK,True,-10,2601,ZOO,Grizzly
w3913f64,tiger,False,-10,2151,ZOO,tiger
w3913f64,sloth,False,5,2495,ZOO,sloth
w3913f64,jaguar,False,-10,1937,ZOO,jaguar
w3913f64,zebra,True,2,4336,ZOO,Zebra
w3913f64,giraffe,False,6,2200,ZOO,giraffe
w3913f64,peacock,False,4,3425,ZOO,peacock
w3913f64,crocodile,False,-10,2160,ZOO,crocodile
w3913f64,gorilla,False,-8,2600,ZOO,gorilla
w3913f64,panda,False,5,2159,ZOO,panda
w3913f64,lemur,False,6,2104,ZOO,lemur
w3913f64,monkey,False,6,2537,ZOO,monkey
w3913f64,rhinoceros,False,-10,2048,ZOO,rhinoceros
w3913f64,kangaroo,False,-5,3640,ZOO,kangaroo
w3913f64,koala,False,7,2392,ZOO,koala
w910cf5b,papayas,False,4,3882,FRUIT,papayas
w910cf5b,orange,True,8,2334,FRUIT,Orange
w910cf5b,UNK,True,8,2032,FRUIT,Coconut
w910cf5b,cantaloupe,False,7,2480,FRUIT,cantaloupe
w910cf5b,strawberry,False,10,1672,FRUIT,strawberries
w910cf5b,limes,True,9,2256,FRUIT,Lime
w910cf5b,raspberry,False,8,2018,FRUIT,raspberries
w910cf5b,pear,False,9,1631,FRUIT,pear
w910cf5b,lemon,True,4,2279,FRUIT,Lemon
w910cf5b,blueberry,False,9,1873,FRUIT,blueberries
w910cf5b,pineapple,False,10,2423,FRUIT,pineapple
w910cf5b,blackberry,False,9,1888,FRUIT,blackberries
w910cf5b,grapes,False,4,2105,FRUIT,grapes
w910cf5b,nectarines,False,8,1871,FRUIT,nectarines
w910cf5b,apples,True,3,1745,FRUIT,Apple
w910cf5b,watermelon,True,9,2256,FRUIT,Watermelon
w910cf5b,peaches,False,8,2112,FRUIT,peaches
w910cf5b,bananas,False,-3,2336,FRUIT,bananas
w910cf5b,cherry,False,5,1871,FRUIT,cherries
w910cf5b,vienna,False,10,2540,VACATION,Vienna
w910cf5b,venice,False,10,1905,VACATION,Venice
w910cf5b,madrid,False,8,10680,VACATION,Madrid
w910cf5b,barcelona,False,9,1879,VACATION,Barcelona
w910cf5b,edinburgh,False,8,3281,VACATION,Edinburgh
w910cf5b,london,True,8,1935,VACATION,London
w910cf5b,rome,False,10,1568,VACATION,Rome
w910cf5b,istanbul,False,10,1961,VACATION,Istanbul
w910cf5b,paris,False,8,2759,VACATION,Paris
w910cf5b,prague,True,10,1672,VACATION,Prague
w910cf5b,brussels,True,10,1697,VACATION,Brussels
w910cf5b,stockholm,False,9,2136,VACATION,Stockholm
w910cf5b,athens,True,10,1681,VACATION,Athens
w910cf5b,florence,False,10,1520,VACATION,Florence
w910cf5b,budapest,False,10,1414,VACATION,Budapest
w910cf5b,copenhagen,False,8,1752,VACATION,Copenhagen
w910cf5b,dublin,True,9,1921,VACATION,Dublin
w910cf5b,amsterdam,True,10,1639,VACATION,Amsterdam
w910cf5b,lion,True,-9,2620,ZOO,Lion
w910cf5b,peacock,False,9,2800,ZOO,peacock
w910cf5b,tiger,True,-7,3015,ZOO,Tiger
w910cf5b,lemur,False,8,2722,ZOO,lemur
w910cf5b,giraffe,False,10,2312,ZOO,giraffe
w910cf5b,zebra,False,6,2135,ZOO,zebra
w910cf5b,koala,False,8,1864,ZOO,koala
w910cf5b,UNK,True,-3,2440,ZOO,Snake
w910cf5b,panda,False,3,2375,ZOO,panda
w910cf5b,kangaroo,False,2,2848,ZOO,kangaroo
w910cf5b,monkey,True,1,2649,ZOO,Monkey
w910cf5b,cobra,False,-9,2162,ZOO,cobra
w910cf5b,jaguar,True,-10,1798,ZOO,Jaguar
w910cf5b,sloth,False,10,1879,ZOO,sloth
w910cf5b,UNK,True,4,2023,ZOO,Chimpanzee
w910cf5b,gorilla,True,-2,2771,ZOO,Gorilla
w910cf5b,rhinoceros,False,-2,2197,ZOO,rhinoceros
w910cf5b,elephant,True,6,1833,ZOO,Elephant
w910cf5b,crocodile,False,-7,1737,ZOO,crocodile
w5b5740c,raspberry,False,10,4466,FRUIT,raspberries
w5b5740c,UNK,True,10,2534,FRUIT,Dragonfruit 
w5b5740c,grapes,True,10,2320,FRUIT,Grapes
w5b5740c,limes,False,0,3126,FRUIT,limes
w5b5740c,cantaloupe,False,10,2214,FRUIT,cantaloupe
w5b5740c,watermelon,True,10,2076,FRUIT,Watermelon
w5b5740c,strawberry,True,10,2096,FRUIT,Strawberry
w5b5740c,lemon,False,0,2669,FRUIT,lemon
w5b5740c,apples,True,10,2610,FRUIT,Apples
w5b5740c,mango,True,10,2297,FRUIT,Mango 
w5b5740c,bananas,False,10,2184,FRUIT,bananas
w5b5740c,blueberry,False,10,2294,FRUIT,blueberries
w5b5740c,nectarines,False,10,2281,FRUIT,nectarines
w5b5740c,orange,True,10,1950,FRUIT,Orange
w5b5740c,plums,False,10,2995,FRUIT,plums
w5b5740c,blackberry,False,10,2155,FRUIT,blackberries
w5b5740c,cherry,False,10,2011,FRUIT,cherries
w5b5740c,UNK,True,10,2870,FRUIT,Passionfruit 
w5b5740c,UNK,True,10,2151,FRUIT,Starfruit 
w5b5740c,pineapple,False,10,2222,FRUIT,pineapple
w5b5740c,peaches,False,10,2303,FRUIT,peaches
w5b5740c,pear,False,10,2960,FRUIT,pear
w5b5740c,papayas,False,0,2750,FRUIT,papayas
w5b5740c,stockholm,False,10,3396,VACATION,Stockholm
w5b5740c,budapest,True,10,2214,VACATION,Budapest 
w5b5740c,UNK,True,10,2314,VACATION,Munich 
w5b5740c,paris,True,6,4206,VACATION,Paris 
w5b5740c,copenhagen,False,10,2604,VACATION,Copenhagen
w5b5740c,rome,True,6,2433,VACATION,Rome
w5b5740c,barcelona,True,10,2487,VACATION,Barcelona 
w5b5740c,athens,False,10,2720,VACATION,Athens
w5b5740c,vienna,False,10,2302,VACATION,Vienna
w5b5740c,lisbon,True,10,2514,VACATION,Lisbon
w5b5740c,brussels,False,10,2509,VACATION,Brussels
w5b5740c,dublin,False,10,2353,VACATION,Dublin
w5b5740c,berlin,False,10,2157,VACATION,Berlin
w5b5740c,istanbul,False,10,2282,VACATION,Istanbul
w5b5740c,edinburgh,False,10,2107,VACATION,Edinburgh
w5b5740c,madrid,True,10,2339,VACATION,Madrid
w5b5740c,prague,False,10,1949,VACATION,Prague
w5b5740c,florence,False,10,2193,VACATION,Florence
w5b5740c,amsterdam,False,10,3168,VACATION,Amsterdam
w5b5740c,london,True,10,2682,VACATION,London
w5b5740c,jaguar,False,-10,5711,ZOO,jaguar
w5b5740c,giraffe,False,0,2160,ZOO,giraffe
w5b5740c,crocodile,False,-10,2304,ZOO,crocodile
w5b5740c,lion,False,-10,2305,ZOO,lion
w5b5740c,zebra,False,0,2820,ZOO,zebra
w5b5740c,lemur,False,0,1377,ZOO,lemur
w5b5740c,tiger,False,-5,3398,ZOO,tiger
w5b5740c,gorilla,False,0,2216,ZOO,gorilla
w5b5740c,cobra,False,-10,3378,ZOO,cobra
w5b5740c,koala,False,0,2247,ZOO,koala
w5b5740c,elephant,False,-10,2321,ZOO,elephant
w5b5740c,sloth,False,0,2060,ZOO,sloth
w5b5740c,monkey,False,0,3436,ZOO,monkey
w5b5740c,rhinoceros,False,-10,2531,ZOO,rhinoceros
w5b5740c,peacock,False,0,1928,ZOO,peacock
w5b5740c,panda,False,5,3983,ZOO,panda
w5b5740c,deer,False,0,1741,ZOO,deer
w5b5740c,kangaroo,False,-10,2857,ZOO,kangaroo
w9efa540,plums,False,4,16694,FRUIT,plums
w9efa540,pear,False,-3,3615,FRUIT,pear
w9efa540,lemon,False,-4,3066,FRUIT,lemon
w9efa540,papayas,False,9,5571,FRUIT,papayas
w9efa540,UNK,True,9,5933,FRUIT,Kiwi
w9efa540,bananas,False,8,3050,FRUIT,bananas
w9efa540,raspberry,False,10,3248,FRUIT,raspberries
w9efa540,cherry,False,3,3999,FRUIT,cherries
w9efa540,grapes,False,6,4390,FRUIT,grapes
w9efa540,nectarines,False,7,3761,FRUIT,nectarines
w9efa540,cantaloupe,False,-6,4631,FRUIT,cantaloupe
w9efa540,strawberry,False,8,4975,FRUIT,strawberries
w9efa540,watermelon,False,-3,7322,FRUIT,watermelon
w9efa540,peaches,False,8,4210,FRUIT,peaches
w9efa540,mango,True,9,2816,FRUIT,Mango
w9efa540,blueberry,False,7,4750,FRUIT,blueberries
w9efa540,blackberry,False,9,3017,FRUIT,blackberries
w9efa540,orange,True,9,3099,FRUIT,Orange 
w9efa540,limes,False,-2,4440,FRUIT,limes
w9efa540,pineapple,False,7,3193,FRUIT,pineapple
w9efa540,apples,False,3,4175,FRUIT,apples
w9efa540,elephant,True,6,39510,ZOO,Elephant
w9efa540,lemur,False,5,3740,ZOO,lemur
w9efa540,rhinoceros,False,4,3684,ZOO,rhinoceros
w9efa540,tiger,False,-7,3252,ZOO,tiger
w9efa540,giraffe,True,9,5519,ZOO,Giraffe 
w9efa540,monkey,False,4,3895,ZOO,monkey
w9efa540,jaguar,False,-9,7408,ZOO,jaguar
w9efa540,koala,False,7,3357,ZOO,koala
w9efa540,zebra,True,9,3976,ZOO,Zebra 
w9efa540,peacock,False,6,3025,ZOO,peacock
w9efa540,sloth,False,6,3143,ZOO,sloth
w9efa540,gorilla,False,-7,3126,ZOO,gorilla
w9efa540,crocodile,False,-7,4923,ZOO,crocodile
w9efa540,kangaroo,False,-1,5040,ZOO,kangaroo
w9efa540,panda,False,-3,3783,ZOO,panda
w9efa540,lion,False,-9,3102,ZOO,lion
w9efa540,london,False,9,5752,VACATION,London
w9efa540,venice,True,8,3058,VACATION,Nice
w9efa540,florence,False,10,3516,VACATION,Florence
w9efa540,madrid,False,10,2467,VACATION,Madrid
w9efa540,budapest,False,4,3864,VACATION,Budapest
w9efa540,berlin,False,3,3444,VACATION,Berlin
w9efa540,istanbul,False,2,3466,VACATION,Istanbul
w9efa540,edinburgh,False,1,2974,VACATION,Edinburgh
w9efa540,UNK,True,10,3124,VACATION,Naples 
w9efa540,paris,False,4,3042,VACATION,Paris
w9efa540,prague,False,4,3191,VACATION,Prague
w9efa540,copenhagen,False,3,3618,VACATION,Copenhagen
w9efa540,vienna,False,9,3168,VACATION,Vienna
w9efa540,amsterdam,False,6,3616,VACATION,Amsterdam
w9efa540,dublin,False,10,3179,VACATION,Dublin
w9efa540,lisbon,False,2,2682,VACATION,Lisbon
w9efa540,athens,False,8,3744,VACATION,Athens
w9efa540,barcelona,True,9,3220,VACATION,Barcelona 
w9efa540,brussels,False,2,3004,VACATION,Brussels
w9efa540,stockholm,False,3,4466,VACATION,Stockholm
w9a7844c,mango,False,10,4861,FRUIT,mango
w9a7844c,cherry,False,10,5042,FRUIT,cherries
w9a7844c,grapes,False,10,2893,FRUIT,grapes
w9a7844c,apples,True,10,1876,FRUIT,Apple 
w9a7844c,cantaloupe,False,-10,2196,FRUIT,cantaloupe
w9a7844c,raspberry,False,-10,2076,FRUIT,raspberries
w9a7844c,lemon,False,-10,1941,FRUIT,lemon
w9a7844c,nectarines,False,-10,2922,FRUIT,nectarines
w9a7844c,bananas,True,10,2062,FRUIT,Banana
w9a7844c,blueberry,False,-10,4398,FRUIT,blueberries
w9a7844c,pineapple,False,-10,4513,FRUIT,pineapple
w9a7844c,limes,False,-10,2232,FRUIT,limes
w9a7844c,papayas,False,-10,2272,FRUIT,papayas
w9a7844c,strawberry,False,10,1961,FRUIT,strawberries
w9a7844c,peaches,False,10,2007,FRUIT,peaches
w9a7844c,pear,True,10,5878,FRUIT,Pear
w9a7844c,blackberry,False,4,2379,FRUIT,blackberries
w9a7844c,watermelon,False,5,2419,FRUIT,watermelon
w9a7844c,orange,False,2,2007,FRUIT,orange
w9a7844c,plums,False,5,2812,FRUIT,plums
w9a7844c,venice,False,-6,7832,VACATION,Venice
w9a7844c,brussels,False,-4,2192,VACATION,Brussels
w9a7844c,paris,True,5,2522,VACATION,Paris
w9a7844c,copenhagen,False,5,2357,VACATION,Copenhagen
w9a7844c,athens,False,5,2513,VACATION,Athens
w9a7844c,istanbul,False,7,2253,VACATION,Istanbul
w9a7844c,dublin,False,0,536,VACATION,Dublin
w9a7844c,edinburgh,False,6,2632,VACATION,Edinburgh
w9a7844c,florence,True,10,1954,VACATION,Florence
w9a7844c,barcelona,False,-7,6100,VACATION,Barcelona
w9a7844c,berlin,False,-5,3096,VACATION,Berlin
w9a7844c,prague,False,5,2656,VACATION,Prague
w9a7844c,amsterdam,False,4,1581,VACATION,Amsterdam
w9a7844c,budapest,False,7,2580,VACATION,Budapest
w9a7844c,UNK,True,10,1723,VACATION,Milan
w9a7844c,vienna,False,4,4318,VACATION,Vienna
w9a7844c,london,True,-4,3848,VACATION,London
w9a7844c,rome,False,9,4077,VACATION,Rome
w9a7844c,stockholm,False,6,2390,VACATION,Stockholm
w9a7844c,crocodile,False,7,4572,ZOO,crocodile
w9a7844c,lion,True,-7,7689,ZOO,Lion
w9a7844c,peacock,False,4,2284,ZOO,peacock
w9a7844c,zebra,False,2,3738,ZOO,zebra
w9a7844c,koala,True,3,2009,ZOO,Goat
w9a7844c,panda,False,6,2285,ZOO,panda
w9a7844c,jaguar,False,-10,2262,ZOO,jaguar
w9a7844c,lemur,False,-10,1934,ZOO,lemur
w9a7844c,tiger,False,-10,2420,ZOO,tiger
w9a7844c,kangaroo,False,-10,2255,ZOO,kangaroo
w9a7844c,rhinoceros,False,-10,5093,ZOO,rhinoceros
w9a7844c,cobra,False,-10,2792,ZOO,cobra
w9a7844c,elephant,True,2,3766,ZOO,Elephant
w9a7844c,deer,False,10,2178,ZOO,deer
w9a7844c,sloth,False,8,2246,ZOO,sloth
w9a7844c,gorilla,False,-10,2105,ZOO,gorilla
w9a7844c,giraffe,False,8,2608,ZOO,giraffe
w9a7844c,monkey,False,-9,1925,ZOO,monkey
w26ad0e0,pear,False,10,9129,FRUIT,pear
w26ad0e0,blueberry,False,10,2970,FRUIT,blueberries
w26ad0e0,strawberry,True,4,7151,FRUIT,strawberry
w26ad0e0,grapes,False,4,3606,FRUIT,grapes
w26ad0e0,apples,False,10,2816,FRUIT,apples
w26ad0e0,cantaloupe,False,4,3060,FRUIT,cantaloupe
w26ad0e0,limes,False,-4,10360,FRUIT,limes
w26ad0e0,lemon,False,-4,3092,FRUIT,lemon
w26ad0e0,papayas,False,10,2913,FRUIT,papayas
w26ad0e0,watermelon,False,10,2816,FRUIT,watermelon
w26ad0e0,bananas,True,5,3359,FRUIT,banana
w26ad0e0,nectarines,False,5,4137,FRUIT,nectarines
w26ad0e0,peaches,False,4,2958,FRUIT,peaches
w26ad0e0,cherry,True,10,2585,FRUIT,cherry
w26ad0e0,raspberry,False,5,4305,FRUIT,raspberries
w26ad0e0,plums,False,10,2581,FRUIT,plums
w26ad0e0,pineapple,True,10,2941,FRUIT,pineapple
w26ad0e0,mango,True,10,2419,FRUIT,mango
w26ad0e0,blackberry,False,10,2655,FRUIT,blackberries
w26ad0e0,kangaroo,False,0,6723,ZOO,kangaroo
w26ad0e0,rhinoceros,False,-10,3680,ZOO,rhinoceros
w26ad0e0,peacock,False,0,3243,ZOO,peacock
w26ad0e0,tiger,True,-10,3998,ZOO,Tiger
w26ad0e0,giraffe,False,4,8722,ZOO,giraffe
w26ad0e0,crocodile,False,-10,2799,ZOO,crocodile
w26ad0e0,jaguar,False,-10,2862,ZOO,jaguar
w26ad0e0,elephant,False,5,3057,ZOO,elephant
w26ad0e0,panda,False,5,3491,ZOO,panda
w26ad0e0,koala,False,5,5054,ZOO,koala
w26ad0e0,gorilla,False,-10,3821,ZOO,gorilla
w26ad0e0,deer,True,-10,2742,ZOO,Bear
w26ad0e0,sloth,False,4,3480,ZOO,sloth
w26ad0e0,lion,True,-10,3595,ZOO,Lion
w26ad0e0,zebra,True,5,3989,ZOO,Zebra
w26ad0e0,monkey,True,0,4240,ZOO,Monkey
w26ad0e0,venice,True,10,4321,VACATION,Venice
w26ad0e0,berlin,False,10,16685,VACATION,Berlin
w26ad0e0,stockholm,False,10,3030,VACATION,Stockholm
w26ad0e0,istanbul,False,-5,5985,VACATION,Istanbul
w26ad0e0,brussels,False,10,2744,VACATION,Brussels
w26ad0e0,london,True,10,2724,VACATION,London
w26ad0e0,vienna,False,10,2853,VACATION,Vienna
w26ad0e0,athens,False,10,2588,VACATION,Athens
w26ad0e0,barcelona,True,10,2564,VACATION,Barcelona
w26ad0e0,florence,False,10,2704,VACATION,Florence
w26ad0e0,edinburgh,False,10,4454,VACATION,Edinburgh
w26ad0e0,budapest,False,10,2798,VACATION,Budapest
w26ad0e0,amsterdam,False,10,2345,VACATION,Amsterdam
w26ad0e0,rome,True,10,2590,VACATION,Rome
w26ad0e0,copenhagen,False,10,2667,VACATION,Copenhagen
w26ad0e0,prague,False,10,2469,VACATION,Prague
w26ad0e0,paris,True,10,3306,VACATION,Paris
w26ad0e0,dublin,False,10,2702,VACATION,Dublin
w3f01ce2,peaches,False,7,9589,FRUIT,peaches
w3f01ce2,bananas,True,7,4405,FRUIT,Banana
w3f01ce2,grapes,False,9,4814,FRUIT,grapes
w3f01ce2,strawberry,False,4,5052,FRUIT,strawberries
w3f01ce2,blueberry,False,2,5446,FRUIT,blueberries
w3f01ce2,raspberry,False,6,3999,FRUIT,raspberries
w3f01ce2,watermelon,False,8,3966,FRUIT,watermelon
w3f01ce2,apples,True,6,8204,FRUIT,Apple
w3f01ce2,nectarines,False,5,4327,FRUIT,nectarines
w3f01ce2,mango,False,7,3068,FRUIT,mango
w3f01ce2,pineapple,True,8,6000,FRUIT,Pineapple
w3f01ce2,plums,False,3,3005,FRUIT,plums
w3f01ce2,lemon,False,2,5006,FRUIT,lemon
w3f01ce2,blackberry,False,3,3598,FRUIT,blackberries
w3f01ce2,orange,False,7,2976,FRUIT,orange
w3f01ce2,papayas,False,5,3327,FRUIT,papayas
w3f01ce2,cantaloupe,False,-3,5620,FRUIT,cantaloupe
w3f01ce2,pear,False,7,4286,FRUIT,pear
w3f01ce2,limes,False,3,3208,FRUIT,limes
w3f01ce2,cherry,False,9,3948,FRUIT,cherries
w3f01ce2,gorilla,True,-7,5570,ZOO,Gorilla
w3f01ce2,lemur,False,-1,3926,ZOO,lemur
w3f01ce2,tiger,True,-8,4862,ZOO,Tiger
w3f01ce2,zebra,False,3,3422,ZOO,zebra
w3f01ce2,panda,False,2,3895,ZOO,panda
w3f01ce2,kangaroo,False,4,3222,ZOO,kangaroo
w3f01ce2,monkey,False,-10,3927,ZOO,monkey
w3f01ce2,elephant,False,2,3790,ZOO,elephant
w3f01ce2,rhinoceros,False,-2,3326,ZOO,rhinoceros
w3f01ce2,lion,False,-5,2895,ZOO,lion
w3f01ce2,jaguar,False,-8,3224,ZOO,jaguar
w3f01ce2,cobra,False,-8,3541,ZOO,cobra
w3f01ce2,giraffe,False,7,2927,ZOO,giraffe
w3f01ce2,koala,False,-4,2583,ZOO,koala
w3f01ce2,crocodile,False,-6,2909,ZOO,crocodile
w3f01ce2,sloth,False,-1,3360,ZOO,sloth
w3f01ce2,peacock,False,5,3309,ZOO,peacock
w3f01ce2,stockholm,False,3,6010,VACATION,Stockholm
w3f01ce2,copenhagen,False,1,4087,VACATION,Copenhagen
w3f01ce2,athens,False,1,3702,VACATION,Athens
w3f01ce2,dublin,False,1,4164,VACATION,Dublin
w3f01ce2,amsterdam,False,5,3570,VACATION,Amsterdam
w3f01ce2,vienna,False,4,3021,VACATION,Vienna
w3f01ce2,venice,False,5,3703,VACATION,Venice
w3f01ce2,florence,False,6,2735,VACATION,Florence
w3f01ce2,rome,False,6,2973,VACATION,Rome
w3f01ce2,istanbul,False,3,2574,VACATION,Istanbul
w3f01ce2,paris,False,2,2914,VACATION,Paris
w3f01ce2,edinburgh,False,3,2413,VACATION,Edinburgh
w3f01ce2,madrid,False,6,2719,VACATION,Madrid
w3f01ce2,barcelona,False,5,2751,VACATION,Barcelona
w3f01ce2,prague,False,1,2639,VACATION,Prague
