wid,prompt_id,outcome,evaluation,considered
wf28644e,Cities (vacation),Athens,10,False
wf28644e,Cities (vacation),Vienna,10,False
wf28644e,Sports (season),tennis,0,False
wf28644e,Sports (season),baseball,-6,False
wf28644e,Sports (season),rugby,-3,False
wf28644e,Sports (season),football,-3,True
wf28644e,Sports (season),volleyball,0,False
wf28644e,Sports (season),badminton,0,False
wf28644e,Sports (season),boxing,-9,False
wf28644e,Sports (season),cricket,-2,False
wf28644e,Sports (season),golf,-4,False
wf28644e,Sports (season),lacrosse,-4,True
wf28644e,Sports (season),bowling,0,False
wf28644e,Sports (season),basketball,-2,False
wf28644e,Sports (season),soccer,-1,False
wf28644e,Animals (intimate),lion,-10,False
wf28644e,Animals (intimate),giraffe,10,False
wf28644e,Animals (intimate),shark,-10,False
wf28644e,Animals (intimate),jaguar,-10,False
wf28644e,Animals (intimate),cobra,-10,False
wf28644e,Animals (intimate),panda,3,False
wf28644e,Animals (intimate),penguin,10,False
wf28644e,Animals (intimate),deer,0,False
wf28644e,Animals (intimate),gorilla,-9,False
wf28644e,Animals (intimate),snake,-8,False
wf28644e,Animals (intimate),lemur,6,False
wf28644e,Animals (intimate),peacock,0,False
wf28644e,Animals (intimate),dolphin,4,False
wf28644e,Animals (intimate),koala,10,False
wf28644e,Animals (intimate),zebra,2,False
wf28644e,Animals (intimate),monkey,-3,False
wf28644e,Animals (intimate),tiger,-10,True
wf28644e,Animals (intimate),kangaroo,-1,False
wf28644e,Animals (intimate),elephant,3,False
wf28644e,Animals (intimate),hippo,-10,True
wf28644e,Subjects (school),spanish,8,False
wf28644e,Subjects (school),biology,1,False
wf28644e,Subjects (school),physics,1,False
wf28644e,Subjects (school),history,2,False
wf28644e,Subjects (school),calculus,-1,False
wf28644e,Subjects (school),french,0,False
wf28644e,Subjects (school),english,9,False
wf28644e,Subjects (school),geometry,1,False
wf28644e,Subjects (school),chemistry,-2,False
wf28644e,Subjects (school),algebra,5,False
wf28644e,Fruit (ripe),lemon,0,False
wf28644e,Fruit (ripe),cantaloupe,4,False
wf28644e,Fruit (ripe),pineapple,4,False
wf28644e,Fruit (ripe),mango,1,False
wf28644e,Fruit (ripe),watermelon,6,False
wf28644e,Fruit (ripe),grape,6,False
wf28644e,Fruit (ripe),blueberry,6,False
wf28644e,Fruit (ripe),orange,3,True
wf28644e,Fruit (ripe),banana,10,False
wf28644e,Fruit (ripe),strawberry,10,False
wf28644e,Fruit (ripe),peach,10,False
wf28644e,Fruit (ripe),raspberry,10,False
wf28644e,Fruit (ripe),blackberry,5,False
w0814290,Subjects (magic),physics,5,False
w0814290,Subjects (magic),english,0,False
w0814290,Subjects (magic),algebra,-10,False
w0814290,Subjects (magic),geometry,2,False
w0814290,Subjects (magic),calculus,-10,False
w0814290,Subjects (magic),chemistry,-1,False
w0814290,Subjects (magic),spanish,-10,False
w0814290,Subjects (magic),history,-10,False
w0814290,Subjects (magic),biology,5,False
w0814290,Subjects (magic),french,-10,False
w0814290,Cities (moving),Athens,4,False
w0814290,Cities (moving),Rome,9,False
w0814290,Cities (moving),London,3,False
w0814290,Cities (moving),Paris,10,False
w0814290,Cities (moving),Madrid,-4,False
w0814290,Cities (moving),Amsterdam,-5,False
w0814290,Cities (moving),Vienna,3,False
w0814290,Cities (moving),Venice,1,False
w0814290,Fruit (daily),mango,3,False
w0814290,Fruit (daily),strawberry,10,True
w0814290,Fruit (daily),cantaloupe,-5,False
w0814290,Fruit (daily),raspberry,10,False
w0814290,Fruit (daily),peach,5,False
w0814290,Fruit (daily),grape,2,False
w0814290,Fruit (daily),pineapple,2,False
w0814290,Fruit (daily),orange,2,False
w0814290,Fruit (daily),lemon,-2,False
w0814290,Fruit (daily),watermelon,9,False
w0814290,Fruit (daily),banana,4,False
w0814290,Fruit (daily),blackberry,6,False
w0814290,Fruit (daily),blueberry,3,False
w0814290,Vehicles (veto),bicycle,-2,False
w0814290,Vehicles (veto),car,-10,False
w0814290,Vehicles (veto),plane,5,False
w0814290,Vehicles (veto),limousine,10,False
w0814290,Vehicles (veto),helicopter,10,False
w0814290,Vehicles (veto),skateboard,3,False
w0814290,Vehicles (veto),motorcycle,2,False
w0814290,Vehicles (veto),scooter,6,False
w0814290,Vehicles (veto),train,5,False
w0814290,Vehicles (veto),bus,10,False
w0814290,Vehicles (veto),boat,-4,False
w0814290,Vehicles (veto),unicycle,10,False
w0814290,Sports (silence),boxing,0,False
w0814290,Sports (silence),bowling,-10,False
w0814290,Sports (silence),basketball,4,False
w0814290,Sports (silence),volleyball,-2,False
w0814290,Sports (silence),golf,-3,False
w0814290,Sports (silence),cricket,10,False
w0814290,Sports (silence),football,7,False
w0814290,Sports (silence),badminton,-4,False
w0814290,Sports (silence),lacrosse,6,False
w0814290,Sports (silence),tennis,3,False
w0814290,Sports (silence),soccer,0,False
w0814290,Sports (silence),baseball,-3,False
w0814290,Sports (silence),rugby,5,False
w0814290,Animals (bubble),gorilla,5,False
w0814290,Animals (bubble),jaguar,9,False
w0814290,Animals (bubble),panda,10,False
w0814290,Animals (bubble),monkey,4,False
w0814290,Animals (bubble),hippo,5,False
w0814290,Animals (bubble),penguin,6,False
w0814290,Animals (bubble),zebra,6,False
w0814290,Animals (bubble),kangaroo,4,False
w0814290,Animals (bubble),snake,-3,False
w0814290,Animals (bubble),lion,6,False
w0814290,Animals (bubble),dolphin,10,False
w0814290,Animals (bubble),lemur,2,False
w0814290,Animals (bubble),koala,6,False
w0814290,Animals (bubble),tiger,3,False
w0814290,Animals (bubble),peacock,0,False
w0814290,Animals (bubble),deer,3,False
w0814290,Animals (bubble),giraffe,6,False
w0814290,Animals (bubble),shark,3,False
w0814290,Animals (bubble),cobra,-3,False
w0814290,Animals (bubble),elephant,7,False
wbb95693,Animals (bubble),dolphin,0,False
wbb95693,Animals (bubble),giraffe,0,False
wbb95693,Animals (bubble),jaguar,1,False
wbb95693,Animals (bubble),tiger,2,False
wbb95693,Animals (bubble),peacock,5,False
wbb95693,Animals (bubble),hippo,4,False
wbb95693,Animals (bubble),shark,-5,False
wbb95693,Animals (bubble),elephant,1,False
wbb95693,Animals (bubble),monkey,4,False
wbb95693,Animals (bubble),panda,8,False
wbb95693,Animals (bubble),gorilla,2,False
wbb95693,Animals (bubble),deer,0,False
wbb95693,Animals (bubble),lemur,5,False
wbb95693,Animals (bubble),penguin,7,True
wbb95693,Animals (bubble),lion,10,False
wbb95693,Animals (bubble),kangaroo,6,False
wbb95693,Animals (bubble),koala,8,False
wbb95693,Animals (bubble),snake,-10,False
wbb95693,Animals (bubble),zebra,1,False
wbb95693,Animals (bubble),cobra,-10,False
wbb95693,Vehicles (veto),unicycle,10,False
wbb95693,Vehicles (veto),bus,6,False
wbb95693,Vehicles (veto),boat,1,False
wbb95693,Vehicles (veto),motorcycle,10,False
wbb95693,Vehicles (veto),skateboard,10,False
wbb95693,Vehicles (veto),helicopter,6,False
wbb95693,Vehicles (veto),car,-10,True
wbb95693,Vehicles (veto),bicycle,9,False
wbb95693,Vehicles (veto),limousine,-5,False
wbb95693,Vehicles (veto),plane,-9,True
wbb95693,Vehicles (veto),train,-6,True
wbb95693,Vehicles (veto),scooter,10,False
wbb95693,Cities (moving),Amsterdam,5,False
wbb95693,Cities (moving),Athens,-6,False
wbb95693,Cities (moving),London,-3,True
wbb95693,Cities (moving),Madrid,6,True
wbb95693,Cities (moving),Vienna,2,False
wbb95693,Cities (moving),Rome,5,True
wbb95693,Cities (moving),Paris,1,True
wbb95693,Cities (moving),Venice,-5,False
wbb95693,Subjects (magic),geometry,3,False
wbb95693,Subjects (magic),history,9,True
wbb95693,Subjects (magic),french,8,False
wbb95693,Subjects (magic),calculus,8,False
wbb95693,Subjects (magic),english,-6,False
wbb95693,Subjects (magic),biology,-5,False
wbb95693,Subjects (magic),chemistry,4,False
wbb95693,Subjects (magic),physics,7,False
wbb95693,Subjects (magic),algebra,4,False
wbb95693,Subjects (magic),spanish,10,False
wbb95693,Fruit (daily),blackberry,3,False
wbb95693,Fruit (daily),mango,6,False
wbb95693,Fruit (daily),lemon,-10,False
wbb95693,Fruit (daily),strawberry,6,False
wbb95693,Fruit (daily),peach,3,False
wbb95693,Fruit (daily),raspberry,4,False
wbb95693,Fruit (daily),pineapple,8,True
wbb95693,Fruit (daily),cantaloupe,8,False
wbb95693,Fruit (daily),grape,7,False
wbb95693,Fruit (daily),watermelon,4,False
wbb95693,Fruit (daily),blueberry,6,False
wbb95693,Fruit (daily),banana,10,False
wbb95693,Fruit (daily),orange,7,False
wbb95693,Sports (silence),cricket,6,False
wbb95693,Sports (silence),bowling,2,False
wbb95693,Sports (silence),golf,-2,False
wbb95693,Sports (silence),football,-10,True
wbb95693,Sports (silence),volleyball,0,False
wbb95693,Sports (silence),rugby,0,False
wbb95693,Sports (silence),soccer,-4,True
wbb95693,Sports (silence),lacrosse,0,False
wbb95693,Sports (silence),badminton,0,False
wbb95693,Sports (silence),boxing,8,False
wbb95693,Sports (silence),basketball,-9,False
wbb95693,Sports (silence),baseball,-8,False
wbb95693,Sports (silence),tennis,-5,False
w7e7e249,Sports (silence),baseball,0,False
w7e7e249,Sports (silence),lacrosse,1,False
w7e7e249,Sports (silence),golf,5,False
w7e7e249,Sports (silence),badminton,0,False
w7e7e249,Sports (silence),boxing,8,False
w7e7e249,Sports (silence),football,7,False
w7e7e249,Sports (silence),soccer,-1,False
w7e7e249,Sports (silence),volleyball,-2,False
w7e7e249,Sports (silence),basketball,-1,False
w7e7e249,Sports (silence),bowling,-1,False
w7e7e249,Sports (silence),rugby,0,False
w7e7e249,Sports (silence),cricket,0,False
w7e7e249,Sports (silence),tennis,-1,False
w7e7e249,Vehicles (veto),plane,-6,True
w7e7e249,Vehicles (veto),limousine,-1,False
w7e7e249,Vehicles (veto),bus,4,False
w7e7e249,Vehicles (veto),scooter,0,False
w7e7e249,Vehicles (veto),unicycle,5,False
w7e7e249,Vehicles (veto),train,-9,True
w7e7e249,Vehicles (veto),motorcycle,3,False
w7e7e249,Vehicles (veto),bicycle,0,False
w7e7e249,Vehicles (veto),skateboard,3,False
w7e7e249,Vehicles (veto),car,-10,False
w7e7e249,Vehicles (veto),helicopter,2,False
w7e7e249,Vehicles (veto),boat,-3,False
w7e7e249,Fruit (daily),raspberry,2,False
w7e7e249,Fruit (daily),watermelon,8,False
w7e7e249,Fruit (daily),mango,8,False
w7e7e249,Fruit (daily),lemon,-6,False
w7e7e249,Fruit (daily),peach,4,False
w7e7e249,Fruit (daily),cantaloupe,0,False
w7e7e249,Fruit (daily),banana,-10,False
w7e7e249,Fruit (daily),orange,1,False
w7e7e249,Fruit (daily),pineapple,5,False
w7e7e249,Fruit (daily),strawberry,3,False
w7e7e249,Fruit (daily),blueberry,6,False
w7e7e249,Fruit (daily),grape,2,False
w7e7e249,Fruit (daily),blackberry,1,True
w7e7e249,Subjects (magic),chemistry,0,False
w7e7e249,Subjects (magic),physics,0,False
w7e7e249,Subjects (magic),geometry,2,False
w7e7e249,Subjects (magic),french,5,False
w7e7e249,Subjects (magic),history,8,False
w7e7e249,Subjects (magic),biology,2,False
w7e7e249,Subjects (magic),algebra,1,False
w7e7e249,Subjects (magic),calculus,0,True
w7e7e249,Subjects (magic),spanish,8,False
w7e7e249,Subjects (magic),english,1,False
w7e7e249,Cities (moving),Athens,3,False
w7e7e249,Cities (moving),Amsterdam,7,False
w7e7e249,Cities (moving),Paris,5,True
w7e7e249,Cities (moving),Vienna,1,False
w7e7e249,Cities (moving),London,8,True
w7e7e249,Cities (moving),Madrid,5,True
w7e7e249,Cities (moving),Rome,1,False
w7e7e249,Cities (moving),Venice,2,False
w7e7e249,Animals (bubble),peacock,1,False
w7e7e249,Animals (bubble),deer,8,False
w7e7e249,Animals (bubble),dolphin,3,False
w7e7e249,Animals (bubble),gorilla,1,False
w7e7e249,Animals (bubble),cobra,-8,False
w7e7e249,Animals (bubble),panda,9,False
w7e7e249,Animals (bubble),kangaroo,8,False
w7e7e249,Animals (bubble),monkey,1,False
w7e7e249,Animals (bubble),zebra,0,False
w7e7e249,Animals (bubble),shark,3,False
w7e7e249,Animals (bubble),elephant,9,False
w7e7e249,Animals (bubble),lemur,6,False
w7e7e249,Animals (bubble),koala,8,False
w7e7e249,Animals (bubble),penguin,4,False
w7e7e249,Animals (bubble),hippo,6,False
w7e7e249,Animals (bubble),lion,1,True
w7e7e249,Animals (bubble),snake,-4,False
w7e7e249,Animals (bubble),jaguar,3,False
w7e7e249,Animals (bubble),tiger,0,False
w7e7e249,Animals (bubble),giraffe,1,False
w623c1c7,Sports (season),badminton,-10,False
w623c1c7,Sports (season),soccer,-3,False
w623c1c7,Sports (season),basketball,7,False
w623c1c7,Sports (season),boxing,1,False
w623c1c7,Sports (season),football,1,False
w623c1c7,Sports (season),bowling,-2,False
w623c1c7,Sports (season),rugby,-6,False
w623c1c7,Sports (season),volleyball,-10,False
w623c1c7,Sports (season),cricket,-10,False
w623c1c7,Sports (season),tennis,-10,False
w623c1c7,Sports (season),lacrosse,-6,False
w623c1c7,Sports (season),golf,-6,False
w623c1c7,Sports (season),baseball,-6,False
w623c1c7,Subjects (school),calculus,8,False
w623c1c7,Subjects (school),history,8,True
w623c1c7,Subjects (school),french,-10,False
w623c1c7,Subjects (school),biology,10,False
w623c1c7,Subjects (school),chemistry,10,False
w623c1c7,Subjects (school),geometry,3,False
w623c1c7,Subjects (school),english,8,False
w623c1c7,Subjects (school),spanish,-6,False
w623c1c7,Subjects (school),algebra,5,False
w623c1c7,Subjects (school),physics,7,False
w623c1c7,Cities (vacation),Vienna,4,False
w623c1c7,Cities (vacation),Paris,4,False
w623c1c7,Cities (vacation),Venice,2,False
w623c1c7,Cities (vacation),Athens,4,False
w623c1c7,Cities (vacation),Amsterdam,4,False
w623c1c7,Cities (vacation),London,9,True
w623c1c7,Cities (vacation),Rome,9,False
w623c1c7,Cities (vacation),Madrid,8,False
w623c1c7,Fruit (ripe),watermelon,-9,False
w623c1c7,Fruit (ripe),grape,1,False
w623c1c7,Fruit (ripe),peach,1,False
w623c1c7,Fruit (ripe),mango,3,False
w623c1c7,Fruit (ripe),pineapple,6,False
w623c1c7,Fruit (ripe),orange,9,False
w623c1c7,Fruit (ripe),banana,5,False
w623c1c7,Fruit (ripe),strawberry,10,False
w623c1c7,Fruit (ripe),lemon,10,False
w623c1c7,Fruit (ripe),blueberry,8,False
w623c1c7,Fruit (ripe),raspberry,8,False
w623c1c7,Fruit (ripe),cantaloupe,-10,False
w623c1c7,Fruit (ripe),blackberry,8,False
w623c1c7,Animals (intimate),shark,-9,False
w623c1c7,Animals (intimate),koala,2,False
w623c1c7,Animals (intimate),giraffe,5,True
w623c1c7,Animals (intimate),lion,-6,False
w623c1c7,Animals (intimate),cobra,-6,False
w623c1c7,Animals (intimate),elephant,2,False
w623c1c7,Animals (intimate),dolphin,4,False
w623c1c7,Animals (intimate),snake,-7,False
w623c1c7,Animals (intimate),jaguar,-3,False
w623c1c7,Animals (intimate),tiger,-3,False
w623c1c7,Animals (intimate),panda,4,False
w623c1c7,Animals (intimate),monkey,4,False
w623c1c7,Animals (intimate),zebra,4,False
w623c1c7,Animals (intimate),hippo,-5,False
w623c1c7,Animals (intimate),lemur,6,False
w623c1c7,Animals (intimate),gorilla,-2,False
w623c1c7,Animals (intimate),kangaroo,2,False
w623c1c7,Animals (intimate),penguin,5,False
w623c1c7,Animals (intimate),deer,5,False
w623c1c7,Animals (intimate),peacock,8,False
w623c1c7,Vehicles (commute),unicycle,-2,False
w623c1c7,Vehicles (commute),bus,10,False
w623c1c7,Vehicles (commute),plane,-5,False
w623c1c7,Vehicles (commute),skateboard,1,False
w623c1c7,Vehicles (commute),boat,-3,False
w623c1c7,Vehicles (commute),motorcycle,0,False
w623c1c7,Vehicles (commute),car,0,False
w623c1c7,Vehicles (commute),bicycle,5,False
w623c1c7,Vehicles (commute),helicopter,-5,False
w623c1c7,Vehicles (commute),limousine,-10,False
w623c1c7,Vehicles (commute),train,9,True
w623c1c7,Vehicles (commute),scooter,3,False
wc59a23b,Animals (intimate),panda,4,False
wc59a23b,Animals (intimate),cobra,-10,False
wc59a23b,Animals (intimate),hippo,-10,True
wc59a23b,Animals (intimate),jaguar,-10,False
wc59a23b,Animals (intimate),penguin,5,False
wc59a23b,Animals (intimate),tiger,-10,False
wc59a23b,Animals (intimate),kangaroo,-4,False
wc59a23b,Animals (intimate),lemur,3,False
wc59a23b,Animals (intimate),lion,-10,True
wc59a23b,Animals (intimate),zebra,-1,False
wc59a23b,Animals (intimate),deer,3,False
wc59a23b,Animals (intimate),peacock,2,False
wc59a23b,Animals (intimate),dolphin,-1,False
wc59a23b,Animals (intimate),snake,-10,False
wc59a23b,Animals (intimate),elephant,-1,True
wc59a23b,Animals (intimate),giraffe,1,False
wc59a23b,Animals (intimate),monkey,2,False
wc59a23b,Animals (intimate),gorilla,-10,True
wc59a23b,Animals (intimate),shark,-10,False
wc59a23b,Animals (intimate),koala,7,False
wc59a23b,Sports (season),soccer,7,False
wc59a23b,Sports (season),rugby,-10,False
wc59a23b,Sports (season),tennis,3,False
wc59a23b,Sports (season),golf,-10,True
wc59a23b,Sports (season),baseball,-10,False
wc59a23b,Sports (season),volleyball,5,False
wc59a23b,Sports (season),boxing,-10,True
wc59a23b,Sports (season),cricket,-10,False
wc59a23b,Sports (season),lacrosse,-10,False
wc59a23b,Sports (season),bowling,2,False
wc59a23b,Sports (season),football,-10,True
wc59a23b,Sports (season),badminton,-10,False
wc59a23b,Sports (season),basketball,-10,True
wc59a23b,Vehicles (commute),plane,7,False
wc59a23b,Vehicles (commute),scooter,-10,False
wc59a23b,Vehicles (commute),motorcycle,1,False
wc59a23b,Vehicles (commute),bicycle,-10,False
wc59a23b,Vehicles (commute),train,2,False
wc59a23b,Vehicles (commute),limousine,1,False
wc59a23b,Vehicles (commute),helicopter,-10,False
wc59a23b,Vehicles (commute),car,8,False
wc59a23b,Vehicles (commute),unicycle,-10,False
wc59a23b,Vehicles (commute),skateboard,-10,False
wc59a23b,Vehicles (commute),boat,-10,False
wc59a23b,Vehicles (commute),bus,2,False
wc59a23b,Cities (vacation),London,6,False
wc59a23b,Cities (vacation),Vienna,7,False
wc59a23b,Cities (vacation),Amsterdam,6,False
wc59a23b,Cities (vacation),Paris,6,False
wc59a23b,Cities (vacation),Rome,8,False
wc59a23b,Cities (vacation),Madrid,5,False
wc59a23b,Cities (vacation),Athens,4,False
wc59a23b,Cities (vacation),Venice,2,False
wc59a23b,Subjects (school),biology,2,False
wc59a23b,Subjects (school),calculus,-10,False
wc59a23b,Subjects (school),history,-10,False
wc59a23b,Subjects (school),physics,-10,False
wc59a23b,Subjects (school),algebra,-10,False
wc59a23b,Subjects (school),geometry,5,False
wc59a23b,Subjects (school),chemistry,1,False
wc59a23b,Subjects (school),spanish,2,False
wc59a23b,Subjects (school),french,-10,False
wc59a23b,Subjects (school),english,3,False
wc59a23b,Fruit (ripe),grape,7,False
wc59a23b,Fruit (ripe),raspberry,7,False
wc59a23b,Fruit (ripe),pineapple,8,False
wc59a23b,Fruit (ripe),peach,7,False
wc59a23b,Fruit (ripe),lemon,-2,False
wc59a23b,Fruit (ripe),blackberry,6,False
wc59a23b,Fruit (ripe),mango,8,False
wc59a23b,Fruit (ripe),orange,5,False
wc59a23b,Fruit (ripe),banana,2,False
wc59a23b,Fruit (ripe),blueberry,8,False
wc59a23b,Fruit (ripe),strawberry,6,False
wc59a23b,Fruit (ripe),cantaloupe,7,False
wc59a23b,Fruit (ripe),watermelon,9,False
w664b9b4,Sports (silence),tennis,-2,True
w664b9b4,Sports (silence),baseball,-6,False
w664b9b4,Sports (silence),boxing,9,False
w664b9b4,Sports (silence),soccer,-1,True
w664b9b4,Sports (silence),badminton,4,False
w664b9b4,Sports (silence),football,-2,True
w664b9b4,Sports (silence),bowling,-3,False
w664b9b4,Sports (silence),basketball,-3,False
w664b9b4,Sports (silence),rugby,0,False
w664b9b4,Sports (silence),lacrosse,0,False
w664b9b4,Sports (silence),volleyball,0,False
w664b9b4,Sports (silence),golf,7,False
w664b9b4,Sports (silence),cricket,3,False
w664b9b4,Cities (moving),Venice,10,False
w664b9b4,Cities (moving),Madrid,5,False
w664b9b4,Cities (moving),Amsterdam,3,False
w664b9b4,Cities (moving),Rome,8,True
w664b9b4,Cities (moving),London,7,True
w664b9b4,Cities (moving),Vienna,3,False
w664b9b4,Cities (moving),Paris,8,True
w664b9b4,Cities (moving),Athens,3,False
w664b9b4,Vehicles (veto),helicopter,9,False
w664b9b4,Vehicles (veto),boat,-4,False
w664b9b4,Vehicles (veto),unicycle,3,False
w664b9b4,Vehicles (veto),car,-9,False
w664b9b4,Vehicles (veto),bicycle,-2,False
w664b9b4,Vehicles (veto),scooter,0,False
w664b9b4,Vehicles (veto),bus,2,False
w664b9b4,Vehicles (veto),limousine,0,False
w664b9b4,Vehicles (veto),train,0,False
w664b9b4,Vehicles (veto),skateboard,5,False
w664b9b4,Vehicles (veto),motorcycle,6,False
w664b9b4,Vehicles (veto),plane,0,False
w664b9b4,Subjects (magic),algebra,-1,False
w664b9b4,Subjects (magic),history,1,False
w664b9b4,Subjects (magic),chemistry,1,False
w664b9b4,Subjects (magic),french,-3,False
w664b9b4,Subjects (magic),physics,2,False
w664b9b4,Subjects (magic),calculus,1,False
w664b9b4,Subjects (magic),geometry,0,False
w664b9b4,Subjects (magic),biology,3,False
w664b9b4,Subjects (magic),english,2,False
w664b9b4,Subjects (magic),spanish,3,False
w664b9b4,Animals (bubble),cobra,-7,False
w664b9b4,Animals (bubble),hippo,1,False
w664b9b4,Animals (bubble),elephant,5,True
w664b9b4,Animals (bubble),gorilla,5,False
w664b9b4,Animals (bubble),snake,-10,False
w664b9b4,Animals (bubble),shark,-8,False
w664b9b4,Animals (bubble),peacock,-2,False
w664b9b4,Animals (bubble),zebra,2,False
w664b9b4,Animals (bubble),kangaroo,5,False
w664b9b4,Animals (bubble),monkey,1,False
w664b9b4,Animals (bubble),deer,0,False
w664b9b4,Animals (bubble),jaguar,2,False
w664b9b4,Animals (bubble),koala,0,False
w664b9b4,Animals (bubble),giraffe,5,False
w664b9b4,Animals (bubble),tiger,3,False
w664b9b4,Animals (bubble),panda,3,False
w664b9b4,Animals (bubble),lion,4,False
w664b9b4,Animals (bubble),lemur,4,False
w664b9b4,Animals (bubble),penguin,7,False
w664b9b4,Animals (bubble),dolphin,5,False
w664b9b4,Fruit (daily),raspberry,8,False
w664b9b4,Fruit (daily),banana,8,False
w664b9b4,Fruit (daily),orange,2,False
w664b9b4,Fruit (daily),cantaloupe,-1,False
w664b9b4,Fruit (daily),blueberry,9,False
w664b9b4,Fruit (daily),watermelon,-10,False
w664b9b4,Fruit (daily),pineapple,-7,False
w664b9b4,Fruit (daily),mango,3,False
w664b9b4,Fruit (daily),strawberry,6,False
w664b9b4,Fruit (daily),peach,4,False
w664b9b4,Fruit (daily),grape,7,False
w664b9b4,Fruit (daily),blackberry,5,False
w664b9b4,Fruit (daily),lemon,-7,False
w7c69ade,Animals (intimate),dolphin,6,False
w7c69ade,Animals (intimate),kangaroo,-2,False
w7c69ade,Animals (intimate),jaguar,-3,False
w7c69ade,Animals (intimate),panda,3,False
w7c69ade,Animals (intimate),penguin,4,False
w7c69ade,Animals (intimate),lion,-6,True
w7c69ade,Animals (intimate),peacock,5,False
w7c69ade,Animals (intimate),zebra,3,False
w7c69ade,Animals (intimate),tiger,-7,False
w7c69ade,Animals (intimate),shark,-8,False
w7c69ade,Animals (intimate),monkey,1,False
w7c69ade,Animals (intimate),giraffe,2,False
w7c69ade,Animals (intimate),snake,-2,False
w7c69ade,Animals (intimate),elephant,-2,False
w7c69ade,Animals (intimate),koala,4,False
w7c69ade,Animals (intimate),cobra,-7,False
w7c69ade,Animals (intimate),gorilla,-7,True
w7c69ade,Animals (intimate),deer,4,False
w7c69ade,Animals (intimate),hippo,-8,False
w7c69ade,Animals (intimate),lemur,-2,False
w7c69ade,Cities (vacation),Paris,8,False
w7c69ade,Cities (vacation),Vienna,1,False
w7c69ade,Cities (vacation),Madrid,1,False
w7c69ade,Cities (vacation),Rome,5,False
w7c69ade,Cities (vacation),Amsterdam,2,False
w7c69ade,Cities (vacation),Venice,2,False
w7c69ade,Cities (vacation),London,3,False
w7c69ade,Cities (vacation),Athens,9,False
w7c69ade,Sports (season),basketball,8,False
w7c69ade,Sports (season),bowling,-10,False
w7c69ade,Sports (season),soccer,6,False
w7c69ade,Sports (season),baseball,9,False
w7c69ade,Sports (season),rugby,-9,False
w7c69ade,Sports (season),cricket,-9,False
w7c69ade,Sports (season),tennis,3,False
w7c69ade,Sports (season),boxing,1,False
w7c69ade,Sports (season),volleyball,4,False
w7c69ade,Sports (season),badminton,2,False
w7c69ade,Sports (season),football,2,False
w7c69ade,Sports (season),lacrosse,-7,False
w7c69ade,Sports (season),golf,2,False
w7c69ade,Vehicles (commute),car,7,False
w7c69ade,Vehicles (commute),plane,5,False
w7c69ade,Vehicles (commute),scooter,-10,False
w7c69ade,Vehicles (commute),limousine,-2,False
w7c69ade,Vehicles (commute),motorcycle,-7,False
w7c69ade,Vehicles (commute),skateboard,-9,False
w7c69ade,Vehicles (commute),train,-6,False
w7c69ade,Vehicles (commute),bus,-3,False
w7c69ade,Vehicles (commute),helicopter,-2,False
w7c69ade,Vehicles (commute),bicycle,-2,False
w7c69ade,Vehicles (commute),unicycle,-6,False
w7c69ade,Vehicles (commute),boat,-7,False
w7c69ade,Subjects (school),algebra,1,False
w7c69ade,Subjects (school),geometry,2,False
w7c69ade,Subjects (school),french,-1,False
w7c69ade,Subjects (school),physics,-7,False
w7c69ade,Subjects (school),chemistry,-8,False
w7c69ade,Subjects (school),history,-1,False
w7c69ade,Subjects (school),calculus,-4,False
w7c69ade,Subjects (school),english,-1,False
w7c69ade,Subjects (school),biology,1,False
w7c69ade,Subjects (school),spanish,-2,False
w7c69ade,Fruit (ripe),grape,6,False
w7c69ade,Fruit (ripe),mango,-8,False
w7c69ade,Fruit (ripe),blueberry,-2,False
w7c69ade,Fruit (ripe),strawberry,9,False
w7c69ade,Fruit (ripe),peach,2,False
w7c69ade,Fruit (ripe),cantaloupe,-8,False
w7c69ade,Fruit (ripe),lemon,2,False
w7c69ade,Fruit (ripe),watermelon,6,False
w7c69ade,Fruit (ripe),banana,5,False
w7c69ade,Fruit (ripe),raspberry,5,False
w7c69ade,Fruit (ripe),blackberry,5,False
w7c69ade,Fruit (ripe),orange,3,False
w7c69ade,Fruit (ripe),pineapple,5,False
wb7732e4,Vehicles (commute),scooter,-7,False
wb7732e4,Vehicles (commute),motorcycle,-7,False
wb7732e4,Vehicles (commute),train,-3,False
wb7732e4,Vehicles (commute),helicopter,-5,False
wb7732e4,Vehicles (commute),plane,-8,False
wb7732e4,Vehicles (commute),boat,-10,False
wb7732e4,Vehicles (commute),skateboard,-8,False
wb7732e4,Vehicles (commute),bicycle,-7,False
wb7732e4,Vehicles (commute),limousine,8,False
wb7732e4,Vehicles (commute),unicycle,-10,False
wb7732e4,Vehicles (commute),bus,1,False
wb7732e4,Vehicles (commute),car,10,False
wb7732e4,Fruit (ripe),pineapple,10,False
wb7732e4,Fruit (ripe),orange,10,False
wb7732e4,Fruit (ripe),cantaloupe,10,False
wb7732e4,Fruit (ripe),lemon,10,False
wb7732e4,Fruit (ripe),grape,10,False
wb7732e4,Fruit (ripe),watermelon,10,False
wb7732e4,Fruit (ripe),strawberry,10,False
wb7732e4,Fruit (ripe),mango,10,True
wb7732e4,Fruit (ripe),raspberry,10,False
wb7732e4,Fruit (ripe),blueberry,10,False
wb7732e4,Fruit (ripe),blackberry,10,False
wb7732e4,Fruit (ripe),peach,10,False
